corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kmdk.0,christel,13,
qd,kmdk.0,else,9,
qd,kmdk.0,hanns,5,
qd,kmdk.0,die_alte,10,
qd,kmdk.0,zweites_weib,17,
qd,kmdk.0,friedel,11,
qd,kmdk.0,rudolph,24,
qd,kmdk.0,alle,7,
qd,kmdk.0,herzog,22,
qd,kmdk.0,herrmann,1,
qd,kmdk.0,die_schmiede,3,
qd,kmdk.0,altgesell,6,
qd,kmdk.0,erster_bauer,18,
qd,kmdk.0,chor,0,
qd,kmdk.0,herzogin,23,
qd,kmdk.0,erstes_weib,16,
qd,kmdk.0,dämon,14,
qd,kmdk.0,ohles,19,
qd,kmdk.0,martin,12,
qd,kmdk.0,steffens,20,
qd,kmdk.0,graf,21,
qd,kmdk.0,gertrud,8,
qd,kmdk.0,die_gesellen,4,
qd,kmdk.0,suse,2,
qd,kmdk.0,mehrere_bauersleute,15,
