corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,p5cg.0,6907,26215,0,6921,16361,0
qd,p5cg.0,6907,26215,0,16374,22501,0
qd,p5cg.0,6907,26215,0,22514,26215,0
qd,p5cg.0,26230,48283,0,26244,26664,0
qd,p5cg.0,26230,48283,0,26677,29986,0
qd,p5cg.0,26230,48283,0,29999,30799,0
qd,p5cg.0,26230,48283,0,30813,34167,0
qd,p5cg.0,26230,48283,0,34181,38736,0
qd,p5cg.0,26230,48283,0,38749,39390,0
qd,p5cg.0,26230,48283,0,39403,48283,0
qd,p5cg.0,48298,71607,0,48312,50154,0
qd,p5cg.0,48298,71607,0,50167,53885,0
qd,p5cg.0,48298,71607,0,53899,56048,0
qd,p5cg.0,48298,71607,0,56061,62893,0
qd,p5cg.0,48298,71607,0,62906,64623,0
qd,p5cg.0,48298,71607,0,64636,67868,0
qd,p5cg.0,48298,71607,0,67881,71607,0
qd,p5cg.0,71622,93990,0,71636,75460,0
qd,p5cg.0,71622,93990,0,75473,82949,0
qd,p5cg.0,71622,93990,0,82962,86004,0
qd,p5cg.0,71622,93990,0,86017,89617,0
qd,p5cg.0,71622,93990,0,89630,90839,0
qd,p5cg.0,71622,93990,0,90853,93990,0
qd,p5cg.0,94005,110808,0,94019,95429,0
qd,p5cg.0,94005,110808,0,95443,99517,0
qd,p5cg.0,94005,110808,0,99530,103619,0
qd,p5cg.0,94005,110808,0,103632,106468,0
qd,p5cg.0,94005,110808,0,106481,110808,0
