corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,krdh.0,milick,50,
qd,krdh.0,mladka,44,
qd,krdh.0,stiason,30,
qd,krdh.0,die_weiber,69,
qd,krdh.0,sechster,65,
qd,krdh.0,chor_der_jungfrauen,19,
qd,krdh.0,erster_slave,27,
qd,krdh.0,dobrowka,39,
qd,krdh.0,chor_der_bergleute,59,
qd,krdh.0,trinttas,56,
qd,krdh.0,wlasta,14,
qd,krdh.0,verwirrte_stimmen,9,
qd,krdh.0,libussens_mägdlein,61,
qd,krdh.0,halbchor_der_priester,70,
qd,krdh.0,klimbogna,42,
qd,krdh.0,die_drei_trägerinnen,72,
qd,krdh.0,meneljuba,5,
qd,krdh.0,ziack,4,
qd,krdh.0,swatawa,46,
qd,krdh.0,entawopa,8,
qd,krdh.0,moribud,26,
qd,krdh.0,stratka,17,
qd,krdh.0,wrschowetz,24,
qd,krdh.0,primislaus,1,
qd,krdh.0,die_mägdlein,35,
qd,krdh.0,die_schülerinnen,60,
qd,krdh.0,die_dirnen,32,
qd,krdh.0,budeslawka,41,
qd,krdh.0,kascha,21,
qd,krdh.0,chobol,58,
qd,krdh.0,domaslaus,23,
qd,krdh.0,dobromila,43,
qd,krdh.0,tetka,20,
qd,krdh.0,volk,25,
qd,krdh.0,nabka,45,
qd,krdh.0,trinitas,11,
qd,krdh.0,slawosch,13,
qd,krdh.0,schriben,52,
qd,krdh.0,lebussa,57,
qd,krdh.0,moriwescha,7,
qd,krdh.0,chirch,33,
qd,krdh.0,zwratka,3,
qd,krdh.0,eine_von_den_wachen,36,
qd,krdh.0,biwog,16,
qd,krdh.0,dritter_slave,29,
qd,krdh.0,libussa,2,
qd,krdh.0,pachta,12,
qd,krdh.0,eine_jungfrau_vom_turm,68,
qd,krdh.0,krieger,55,
qd,krdh.0,radka,47,
qd,krdh.0,die_wächterin,71,
qd,krdh.0,hubaljuta,6,
qd,krdh.0,scharka,15,
qd,krdh.0,zweiter_slave,28,
qd,krdh.0,zastawa,38,
qd,krdh.0,wastil,48,
qd,krdh.0,milenka,37,
qd,krdh.0,poplopeck,51,
qd,krdh.0,drzewoslaus,22,
qd,krdh.0,rozhon,31,
qd,krdh.0,hodka,40,
qd,krdh.0,viele_stimmen,34,
qd,krdh.0,das_heer,53,
qd,krdh.0,geschrei_der_verwundeten,54,
qd,krdh.0,die_männer,62,
qd,krdh.0,howor,49,
qd,krdh.0,druhan,0,
qd,krdh.0,vierter,63,
qd,krdh.0,lapack,10,
qd,krdh.0,achter,67,
qd,krdh.0,fünfter,64,
qd,krdh.0,siebenter,66,
qd,krdh.0,chor_der_mägdlein,18,
