corpus,drama,figure_surface,figure_id,Gender,Age
qd,twt3.0,BURGOYN,burgoyn,,
qd,twt3.0,AUBESPINE,aubespine,,
qd,twt3.0,PAULET,paulet,,
qd,twt3.0,KENNEDY,kennedy,,
qd,twt3.0,KURL,kurl,,
qd,twt3.0,OFFIZIER,offizier,,
qd,twt3.0,MELVIL,melvil,,
qd,twt3.0,DIE KAMMERFRAUEN,die_kammerfrauen,,
qd,twt3.0,ZWEITE KAMMERFRAU,zweite_kammerfrau,,
qd,twt3.0,OKELLY,okelly,,
qd,twt3.0,MARIA,maria,,
qd,twt3.0,DAVISON,davison,,
qd,twt3.0,LEICESTER,leicester,,
qd,twt3.0,BELLIEVRE,bellievre,,
qd,twt3.0,KENT,kent,,
qd,twt3.0,TALBOT,talbot,,
qd,twt3.0,BURLEIGH,burleigh,,
qd,twt3.0,MORTIMER,mortimer,,
qd,twt3.0,ELISABETH,königin,,
qd,twt3.0,PAGE,page,,
