corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mvqp.0,der_herr,5,
qd,mvqp.0,die_stumme_sklavin,15,
qd,mvqp.0,belian,16,
qd,mvqp.0,der_sehende_wächter,11,
qd,mvqp.0,der_zweite_geblendete,13,
qd,mvqp.0,der_alte_gärtner,2,
qd,mvqp.0,der_dichtende_freier,8,
qd,mvqp.0,der_alte,1,
qd,mvqp.0,der_dritte_freier,7,
qd,mvqp.0,einer_der_bauleute,23,
qd,mvqp.0,der_erste_geblendete,12,
qd,mvqp.0,marpalye,17,
qd,mvqp.0,das_fräulein,9,
qd,mvqp.0,der_erste_freier,4,
qd,mvqp.0,der_erfahrene_wächter,10,
qd,mvqp.0,der_dritte_geblendete,19,
qd,mvqp.0,der_waffenmeister,21,
qd,mvqp.0,ein_junges_mädchen,24,
qd,mvqp.0,die_jungen_bauleute,22,
qd,mvqp.0,der_fremde,0,
qd,mvqp.0,die_knechte,18,
qd,mvqp.0,der_junge_gärtner,3,
qd,mvqp.0,der_zweite_freier,6,
qd,mvqp.0,der_knecht,14,
qd,mvqp.0,der_narr,20,
