corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,vn0r.0,Titus Andronicus,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
