corpus,drama,figure_surface,figure_id,Gender,Age
qd,nmg0.0,LEPORELLO,leporello,,
qd,nmg0.0,VON JUAN,von_juan,,
qd,nmg0.0,VIELE GNOMEN,die_gnomen,,
qd,nmg0.0,VIELE ANWESENDE,viele_anwesende,,
qd,nmg0.0,DONNA ANNA,donna_anna,,
qd,nmg0.0,SIGNOR NEGRO,stimme_des_signor_negro,,
qd,nmg0.0,DER RITTER,der_ritter,,
qd,nmg0.0,ERSTER GNOM,erster_gnom,,
qd,nmg0.0,ZWEITER HERR,zweiter_herr,,
qd,nmg0.0,DER DIENER,der_diener,,
qd,nmg0.0,ZWEITER GNOM,zweiter_gnom,,
qd,nmg0.0,SIGNOR RUBIO,signor_rubio,,
qd,nmg0.0,GASPARO,gasparo,,
qd,nmg0.0,DER PRIESTER,der_priester,,
qd,nmg0.0,FAUST,faust,,
qd,nmg0.0,ERSTER HERR,erster_herr,,
qd,nmg0.0,DON OCTAVIO,don_octavio,,
qd,nmg0.0,LISETTE,lisette,,
qd,nmg0.0,DIE BILDSÄULE DES GOUVERNEURS,die_bildsäule_des_gouverneurs,,
