corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qkmq.0,pastor,9,
qd,qkmq.0,anton,2,
qd,qkmq.0,ein_bursche,7,
qd,qkmq.0,oberförster,4,
qd,qkmq.0,andre,16,
qd,qkmq.0,gerichtsschreiber,12,
qd,qkmq.0,wirtin,10,
qd,qkmq.0,kappe,14,
qd,qkmq.0,bärbel,11,
qd,qkmq.0,friedrike,6,
qd,qkmq.0,einige,15,
qd,qkmq.0,schulz,5,
qd,qkmq.0,der_alte_bauer,17,
qd,qkmq.0,rudolph,1,
qd,qkmq.0,kordelchen,8,
qd,qkmq.0,oberförsterin,3,
qd,qkmq.0,amtmann,19,
qd,qkmq.0,matthes,0,
qd,qkmq.0,die_bauern,18,
qd,qkmq.0,romann,13,
