corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vmw8.0,1407,32105,0,1428,16487,0
qd,vmw8.0,1407,32105,0,16501,20379,0
qd,vmw8.0,1407,32105,0,20393,23141,0
qd,vmw8.0,1407,32105,0,23155,32105,0
qd,vmw8.0,32122,67573,0,32144,42092,0
qd,vmw8.0,32122,67573,0,42106,51176,0
qd,vmw8.0,32122,67573,0,51190,54143,0
qd,vmw8.0,32122,67573,0,54157,54939,0
qd,vmw8.0,32122,67573,0,54954,61842,0
qd,vmw8.0,32122,67573,0,61856,67573,0
qd,vmw8.0,67590,97002,0,67612,73032,0
qd,vmw8.0,67590,97002,0,73046,83457,0
qd,vmw8.0,67590,97002,0,83471,97002,0
qd,vmw8.0,97019,127476,0,97041,104706,0
qd,vmw8.0,97019,127476,0,104720,106285,0
qd,vmw8.0,97019,127476,0,106299,110163,0
qd,vmw8.0,97019,127476,0,110177,112076,0
qd,vmw8.0,97019,127476,0,112090,113772,0
qd,vmw8.0,97019,127476,0,113786,119025,0
qd,vmw8.0,97019,127476,0,119039,124019,0
qd,vmw8.0,97019,127476,0,124033,127476,0
qd,vmw8.0,127493,154175,0,127515,133915,0
qd,vmw8.0,127493,154175,0,133930,136557,0
qd,vmw8.0,127493,154175,0,136571,137849,0
qd,vmw8.0,127493,154175,0,137863,142031,0
qd,vmw8.0,127493,154175,0,142046,147020,0
qd,vmw8.0,127493,154175,0,147035,151728,0
qd,vmw8.0,127493,154175,0,151743,154175,0
