corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,k77x.0,ein_kind,36,
qd,k77x.0,die_menge,57,
qd,k77x.0,ein_dritter,69,
qd,k77x.0,ein_philister,13,
qd,k77x.0,die_kinder,34,
qd,k77x.0,cleon,65,
qd,k77x.0,dienemann,3,
qd,k77x.0,gevatterin,1,
qd,k77x.0,ahasverus,0,
qd,k77x.0,ein_diener,61,
qd,k77x.0,die_versammlung,41,
qd,k77x.0,prinzessin,47,
qd,k77x.0,becker,9,
qd,k77x.0,marschal,60,
qd,k77x.0,prediger,40,
qd,k77x.0,ein_anderer_musikant,29,
qd,k77x.0,kümmermann,58,
qd,k77x.0,meyer,4,
qd,k77x.0,musikanten,19,
qd,k77x.0,die_häscher,66,
qd,k77x.0,ein_anderer_aus_dem_volke,56,
qd,k77x.0,ein_hallor,44,
qd,k77x.0,cardenio,8,
qd,k77x.0,lindor,25,
qd,k77x.0,gast,39,
qd,k77x.0,chor_der_studenten,71,
qd,k77x.0,die_gestalt,63,
qd,k77x.0,weissprinz,48,
qd,k77x.0,hallorenweiber,51,
qd,k77x.0,pamphilio,6,
qd,k77x.0,viren,22,
qd,k77x.0,der_prediger,54,
qd,k77x.0,die_jungfrau,23,
qd,k77x.0,zuschauer,26,
qd,k77x.0,zweiter,45,
qd,k77x.0,musiker,28,
qd,k77x.0,ein_kümmeltürke,11,
qd,k77x.0,eine_alte_frau,42,
qd,k77x.0,suppius,2,
qd,k77x.0,erster_musikant,18,
qd,k77x.0,anton,64,
qd,k77x.0,halloren,43,
qd,k77x.0,ein_andrer,68,
qd,k77x.0,die_frau,24,
qd,k77x.0,einer_aus_dem_volke,55,
qd,k77x.0,die_dicke_magd,52,
qd,k77x.0,einer_ii10,72,
qd,k77x.0,herold,46,
qd,k77x.0,pferdephilister,7,
qd,k77x.0,alle_1.18,31,
qd,k77x.0,waisenhäuser,5,
qd,k77x.0,mohrenprinz,49,
qd,k77x.0,magister,12,
qd,k77x.0,schmidt,20,
qd,k77x.0,celinde,50,
qd,k77x.0,stürmer,59,
qd,k77x.0,nathanael,70,
qd,k77x.0,viele_iii1,73,
qd,k77x.0,einer_iii14,75,
qd,k77x.0,ein_häscher,67,
qd,k77x.0,einer_1.18,33,
qd,k77x.0,doris,14,
qd,k77x.0,olympie,15,
qd,k77x.0,der_andere_knabe,37,
qd,k77x.0,studenten,16,
qd,k77x.0,nathan,35,
qd,k77x.0,wagner,17,
qd,k77x.0,bediente,27,
qd,k77x.0,präses_der_studenten,30,
qd,k77x.0,tyche,62,
qd,k77x.0,edelchen,38,
qd,k77x.0,viele_iii14,74,
qd,k77x.0,ein_waisenhäuser,10,
qd,k77x.0,hallorenweib,53,
qd,k77x.0,lysander,21,
qd,k77x.0,viele_1.18,32,
