corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r23w.0,727,28999,0,741,4374,0
qd,r23w.0,727,28999,0,4387,6368,0
qd,r23w.0,727,28999,0,6379,9542,0
qd,r23w.0,727,28999,0,9556,14417,0
qd,r23w.0,727,28999,0,14431,15754,0
qd,r23w.0,727,28999,0,15768,17139,0
qd,r23w.0,727,28999,0,17152,20588,0
qd,r23w.0,727,28999,0,20601,22091,0
qd,r23w.0,727,28999,0,22105,22777,0
qd,r23w.0,727,28999,0,22791,26226,0
qd,r23w.0,727,28999,0,26240,28999,0
qd,r23w.0,29014,62049,0,29028,33902,0
qd,r23w.0,29014,62049,0,33916,36079,0
qd,r23w.0,29014,62049,0,36093,38367,0
qd,r23w.0,29014,62049,0,38380,42767,0
qd,r23w.0,29014,62049,0,42781,46967,0
qd,r23w.0,29014,62049,0,46980,49507,0
qd,r23w.0,29014,62049,0,49521,51767,0
qd,r23w.0,29014,62049,0,51780,55894,0
qd,r23w.0,29014,62049,0,55907,56620,0
qd,r23w.0,29014,62049,0,56631,58095,0
qd,r23w.0,29014,62049,0,58108,62049,0
qd,r23w.0,62064,88863,0,62078,63320,0
qd,r23w.0,62064,88863,0,63334,64956,0
qd,r23w.0,62064,88863,0,64970,67851,0
qd,r23w.0,62064,88863,0,67865,72646,0
qd,r23w.0,62064,88863,0,72659,76972,0
qd,r23w.0,62064,88863,0,76985,80655,0
qd,r23w.0,62064,88863,0,80669,81458,0
qd,r23w.0,62064,88863,0,81471,82814,0
qd,r23w.0,62064,88863,0,82825,87250,0
qd,r23w.0,62064,88863,0,87264,88863,0
qd,r23w.0,88878,114766,0,88892,92124,0
qd,r23w.0,88878,114766,0,92137,93571,0
qd,r23w.0,88878,114766,0,93584,94045,0
qd,r23w.0,88878,114766,0,94058,96488,0
qd,r23w.0,88878,114766,0,96502,98510,0
qd,r23w.0,88878,114766,0,98524,99253,0
qd,r23w.0,88878,114766,0,99267,101471,0
qd,r23w.0,88878,114766,0,101484,106475,0
qd,r23w.0,88878,114766,0,106488,114766,0
qd,r23w.0,114781,134008,0,114795,117344,0
qd,r23w.0,114781,134008,0,117357,118831,0
qd,r23w.0,114781,134008,0,118842,120696,0
qd,r23w.0,114781,134008,0,120710,123963,0
qd,r23w.0,114781,134008,0,123977,125482,0
qd,r23w.0,114781,134008,0,125495,129353,0
qd,r23w.0,114781,134008,0,129366,131572,0
qd,r23w.0,114781,134008,0,131585,133241,0
qd,r23w.0,114781,134008,0,133254,134008,0
