corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,r22j.0,169,20827,0,169,6359,0
qd,r22j.0,169,20827,0,6373,10195,0
qd,r22j.0,169,20827,0,10209,12283,0
qd,r22j.0,169,20827,0,12297,13229,0
qd,r22j.0,169,20827,0,13242,20827,0
