corpus,drama,figure_surface,figure_id,Gender,Age
qd,pkh4.0,DIE STIMME MANDERS,die_stimme_manders,,
qd,pkh4.0,DER KÜCHENCHEF,der_küchenchef,,
qd,pkh4.0,LUNICA,lunica,,
qd,pkh4.0,DIE MÄDCHEN,die_mädchen,,
qd,pkh4.0,HENRY,henry,,
qd,pkh4.0,DIE STIMME DES JUNGEN MANDER,die_stimme_des_jungen_mander,,
qd,pkh4.0,DER HALBWÜCHSIGE JUNGE,ein_halbwüchsiger_junge,,
qd,pkh4.0,ELFI,elfi,,
qd,pkh4.0,LUCINDE,lucinde,,
qd,pkh4.0,EINER DER DIENER,einer_der_diener,,
qd,pkh4.0,LISISKA,lisiska,,
qd,pkh4.0,MÜCKE,mücke,,
qd,pkh4.0,FRÄULEIN KOPRIVA,ottilie_kopriva,,
qd,pkh4.0,KITZ,kitz,,
qd,pkh4.0,MATER SCHOLASTIKA,mater_scholastica,,
qd,pkh4.0,HELIE,helie,,
qd,pkh4.0,KONZERTMEISTER WINDFELLNER,windfellner,,
qd,pkh4.0,ASTARTE,astarte,,
qd,pkh4.0,BARON ATTENDORN,baron_attendorn,,
qd,pkh4.0,EINER DER MUSIKER,einer_der_musiker,,
qd,pkh4.0,DER HERR JUWELIER,der_herr_juwelier,,
qd,pkh4.0,JOSÉ,josé,,
qd,pkh4.0,LIDDI,liddi,,
qd,pkh4.0,DIE TÄNZERINNEN,alle_tänzerinnen,,
qd,pkh4.0,ANDERE,andere,,
qd,pkh4.0,SCHWALBE,schwalbe,,
qd,pkh4.0,LACERTA,lacerta,,
qd,pkh4.0,DER JUNGE PAN,der_junge_pan,,
qd,pkh4.0,ANJELKA,anjelka,,
qd,pkh4.0,ALLE HERREN,alle_herren,,
qd,pkh4.0,SCHWÄNCHEN,schwänchen,,
qd,pkh4.0,TIEFSEE,tiefsee,,
qd,pkh4.0,MUSE,muse,,
