corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vnft.0,taurus,60,
qd,vnft.0,bote_3,6,
qd,vnft.0,bote_5,8,
qd,vnft.0,lepidus,36,
qd,vnft.0,soldat_2,49,
qd,vnft.0,proculejus,44,
qd,vnft.0,vierter_soldat,58,
qd,vnft.0,ventidius,63,
qd,vnft.0,erste_wache_2,65,
qd,vnft.0,dolabella,28,
qd,vnft.0,dritter_soldat_1,56,
qd,vnft.0,mardian,37,
qd,vnft.0,erste_wache_3,66,
qd,vnft.0,agrippa,0,
qd,vnft.0,soldat_4,51,
qd,vnft.0,bote_7,10,
qd,vnft.0,wachen_pl,70,
qd,vnft.0,dritte_wache,69,
qd,vnft.0,varrius,62,
qd,vnft.0,thyreus,61,
qd,vnft.0,erste_wache_1,64,
qd,vnft.0,wahrsager,71,
qd,vnft.0,erster_diener_1,22,
qd,vnft.0,bote_6,9,
qd,vnft.0,menas,38,
qd,vnft.0,erster_soldat_2,53,
qd,vnft.0,zweiter_bote,12,
qd,vnft.0,enobarbus,29,
qd,vnft.0,iras,35,
qd,vnft.0,charmion,14,
qd,vnft.0,diener_3,21,
qd,vnft.0,bote_4,7,
qd,vnft.0,cleopatra,15,
qd,vnft.0,eros,30,
qd,vnft.0,pompejus,43,
qd,vnft.0,gallus,32,
qd,vnft.0,seleucus,46,
qd,vnft.0,diener_1,19,
qd,vnft.0,demetrius,17,
qd,vnft.0,zweiter_diener_2,25,
qd,vnft.0,zweiter_diener_1,24,
qd,vnft.0,octavia,41,
qd,vnft.0,zweiter_soldat_1,54,
qd,vnft.0,erster_soldat_1,52,
qd,vnft.0,soldat_1,48,
qd,vnft.0,alexas,1,
qd,vnft.0,antonius,2,
qd,vnft.0,zweiter_hauptmann,34,
qd,vnft.0,mäcenas,40,
qd,vnft.0,silius,47,
qd,vnft.0,erster_diener_2,23,
qd,vnft.0,philo,42,
qd,vnft.0,bote_2,5,
qd,vnft.0,menecrates,39,
qd,vnft.0,euphronius,31,
qd,vnft.0,bote_1,4,
qd,vnft.0,canidius,13,
qd,vnft.0,zweiter_soldat_2,55,
qd,vnft.0,dritter_soldat_2,57,
qd,vnft.0,erster_hauptmann,33,
qd,vnft.0,diener_pl,26,
qd,vnft.0,diener_2,20,
qd,vnft.0,zweite_wache_1,67,
qd,vnft.0,soldaten_pl,59,
qd,vnft.0,scarus,45,
qd,vnft.0,cäsar,16,
qd,vnft.0,bauer,3,
qd,vnft.0,zweite_wache_2,68,
qd,vnft.0,bote_8,11,
qd,vnft.0,dercetas,18,
qd,vnft.0,diomedes,27,
qd,vnft.0,soldat_3,50,
