corpus,drama,figure_surface,figure_id,Gender,Age
qd,wznr.0,FRANZÖSIN,französin,,
qd,wznr.0,CAROLINE,caroline,,
qd,wznr.0,WERNER,werner,,
qd,wznr.0,JUD,jud,,
qd,wznr.0,KARL,karl,,
qd,wznr.0,JUSTITZRÄTHIN,justitzräthin,,
qd,wznr.0,WILHELM,wilhelm,,
qd,wznr.0,BETTELWEIB,bettelweib,,
qd,wznr.0,FELDSCHEER,feldscheer,,
qd,wznr.0,CHRISTIAN,christian,,
qd,wznr.0,DOKTOR,doktor,,
qd,wznr.0,LANGEN,langen,,
qd,wznr.0,FRIDERICKE,fridericke,,
qd,wznr.0,WALZ,walz,,
qd,wznr.0,OFFICIER,ein_officier,,
qd,wznr.0,LENCHEN,lenchen,,
