corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kmqb.0,murat,30,
qd,kmqb.0,theroigne,3,
qd,kmqb.0,eine_stimme,35,
qd,kmqb.0,carnot,22,
qd,kmqb.0,biron,7,
qd,kmqb.0,eine_laute_stimme,38,
qd,kmqb.0,andre_stimme,16,
qd,kmqb.0,stimme_1.2,17,
qd,kmqb.0,redakteur,25,
qd,kmqb.0,frau_roland,10,
qd,kmqb.0,henriot,2,
qd,kmqb.0,menon,27,
qd,kmqb.0,danton,0,
qd,kmqb.0,josefine,26,
qd,kmqb.0,stimmen_2.5,34,
qd,kmqb.0,die_dante,23,
qd,kmqb.0,talleyrand,1,
qd,kmqb.0,talma,31,
qd,kmqb.0,stimmen,13,
qd,kmqb.0,rufe,33,
qd,kmqb.0,barras,4,
qd,kmqb.0,theos,19,
qd,kmqb.0,lenchen,20,
qd,kmqb.0,der_betrunkene,24,
qd,kmqb.0,hoche,6,
qd,kmqb.0,junot,28,
qd,kmqb.0,marat,12,
qd,kmqb.0,eine_andere_stimme,36,
qd,kmqb.0,duroc,29,
qd,kmqb.0,ein_dritter,37,
qd,kmqb.0,bonaparte,21,
qd,kmqb.0,madame_tallien,18,
qd,kmqb.0,condorcet,11,
qd,kmqb.0,ein_sanskulott,14,
qd,kmqb.0,grosses_geschrei,15,
qd,kmqb.0,st,9,
qd,kmqb.0,collot,5,
qd,kmqb.0,die_gäfte,32,
qd,kmqb.0,marie,8,
qd,kmqb.0,ein_ordonnanzoffizier,39,
