corpus,drama,figure_surface,figure_id,Gender,Age
qd,psxj.0,SEINE DAME,seine_dame,,
qd,psxj.0,EINE ANDRE DAME,die_dame,,
qd,psxj.0,DRITTER RITTER,dritter_ritter,,
qd,psxj.0,DER EINE RITTER,der_eine_ritter,,
qd,psxj.0,DER ABT,der_abt,,
qd,psxj.0,EIN TEIL DER GÄSTE,ein_teil_der_gäste,,
qd,psxj.0,MEHRERE RITTER,mehrere_ritter,,
qd,psxj.0,IHR RITTER,ihr_ritter,,
qd,psxj.0,EIN RITTER 8,ein_ritter_8,,
qd,psxj.0,ZWEITER MAURE,zweiter_maure,,
qd,psxj.0,ALMANSOR,almansor,,
qd,psxj.0,PEDRILLO,pedrillo,,
qd,psxj.0,EINE ANDRE STIMME,eine_andre_stimme,,
qd,psxj.0,DER ANDRE RITTER,der_andre_ritter,,
qd,psxj.0,HASSAN,hassan,,
qd,psxj.0,DER ZWEITE,der_zweite,,
qd,psxj.0,VIERTER RITTER,vierter_ritter,,
qd,psxj.0,DER CHOR,der_chor,,
qd,psxj.0,DER ALTE,der_alte,,
qd,psxj.0,ERSTER RITTER_3,erster_ritter_3,,
qd,psxj.0,DON ENRIQUE,don_enrique,,
qd,psxj.0,ALY,alys_stimme,,
qd,psxj.0,FÜNFTER RITTER,fünfter_ritter,,
qd,psxj.0,EIN ANDERER RITTER 6,ein_anderer_ritter_6,,
qd,psxj.0,EINE DRITTE STIMME,eine_dritte_stimme,,
qd,psxj.0,DER HARFENSPIELER,der_harfenspieler,,
qd,psxj.0,ALLE,alle,,
qd,psxj.0,EIN JUNGER FIEDLER,ein_junger_fiedler,,
qd,psxj.0,ERSTER MAURE,erster_maure,,
qd,psxj.0,DER ERSTE,der_erste,,
qd,psxj.0,ZULEIMA,zuleimas_stimme,,
qd,psxj.0,DON DIEGO,don_diego,,
qd,psxj.0,ALLE RITTER,alle_ritter,,
qd,psxj.0,ANDRE RITTER,andre_ritter,,
qd,psxj.0,EINIGE RITTER,einige_ritter,,
qd,psxj.0,DRITTER MAURE,dritter_maure,,
qd,psxj.0,DIE GESTALT,die_gestalt,,
qd,psxj.0,EIN RITTER 6,ein_ritter_6,,
