corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,nkww.0,515,18268,0,529,3942,0
qd,nkww.0,515,18268,0,3956,7988,0
qd,nkww.0,515,18268,0,8001,10179,0
qd,nkww.0,515,18268,0,10193,12925,0
qd,nkww.0,515,18268,0,12938,14980,0
qd,nkww.0,515,18268,0,14993,18268,0
qd,nkww.0,18283,36838,0,18297,20152,0
qd,nkww.0,18283,36838,0,20166,24074,0
qd,nkww.0,18283,36838,0,24088,27952,0
qd,nkww.0,18283,36838,0,27965,30552,0
qd,nkww.0,18283,36838,0,30566,33623,0
qd,nkww.0,18283,36838,0,33636,36838,0
qd,nkww.0,36853,56053,0,36867,40252,0
qd,nkww.0,36853,56053,0,40265,41142,0
qd,nkww.0,36853,56053,0,41153,43892,0
qd,nkww.0,36853,56053,0,43906,46660,0
qd,nkww.0,36853,56053,0,46673,48271,0
qd,nkww.0,36853,56053,0,48285,51301,0
qd,nkww.0,36853,56053,0,51315,54146,0
qd,nkww.0,36853,56053,0,54159,56053,0
qd,nkww.0,56068,75449,0,56082,58567,0
qd,nkww.0,56068,75449,0,58581,61165,0
qd,nkww.0,56068,75449,0,61179,63630,0
qd,nkww.0,56068,75449,0,63644,65437,0
qd,nkww.0,56068,75449,0,65450,67320,0
qd,nkww.0,56068,75449,0,67334,70028,0
qd,nkww.0,56068,75449,0,70042,72779,0
qd,nkww.0,56068,75449,0,72793,75449,0
qd,nkww.0,75464,97228,0,75478,77290,0
qd,nkww.0,75464,97228,0,77304,80091,0
qd,nkww.0,75464,97228,0,80105,80951,0
qd,nkww.0,75464,97228,0,80964,82674,0
qd,nkww.0,75464,97228,0,82688,85009,0
qd,nkww.0,75464,97228,0,85022,87585,0
qd,nkww.0,75464,97228,0,87598,91232,0
qd,nkww.0,75464,97228,0,91246,96085,0
qd,nkww.0,75464,97228,0,96098,97228,0
