corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vnfz.0,haushofmeister,23,
qd,vnfz.0,edelmann_1,12,
qd,vnfz.0,edgar,16,
qd,vnfz.0,hauptmann_1,21,
qd,vnfz.0,regan,28,
qd,vnfz.0,hauptmann_2,22,
qd,vnfz.0,herold,24,
qd,vnfz.0,cordelia,6,
qd,vnfz.0,alter_mann,1,
qd,vnfz.0,ritter_1,29,
qd,vnfz.0,edelmann_4,15,
qd,vnfz.0,narr,27,
qd,vnfz.0,zweiter_diener,11,
qd,vnfz.0,cornwall,7,
qd,vnfz.0,erster_diener,10,
qd,vnfz.0,gloster,19,
qd,vnfz.0,ritter_5,33,
qd,vnfz.0,arzt,2,
qd,vnfz.0,edmund,17,
qd,vnfz.0,albanien,0,
qd,vnfz.0,bote_1,3,
qd,vnfz.0,diener,9,
qd,vnfz.0,ritter_3,31,
qd,vnfz.0,edelmann_2,13,
qd,vnfz.0,ritter_4,32,
qd,vnfz.0,edelmann_3,14,
qd,vnfz.0,bote_2,4,
qd,vnfz.0,burgund,5,
qd,vnfz.0,curan,8,
qd,vnfz.0,frankreich,18,
qd,vnfz.0,kent,25,
qd,vnfz.0,ritter_2,30,
qd,vnfz.0,goneril,20,
qd,vnfz.0,lear,26,
