corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x8nq.0,humfried,21,
qd,x8nq.0,erster_diener,13,
qd,x8nq.0,bernhard,2,
qd,x8nq.0,die_franken,23,
qd,x8nq.0,zweiter,14,
qd,x8nq.0,hugo,4,
qd,x8nq.0,wala,12,
qd,x8nq.0,die_deutschen,25,
qd,x8nq.0,temin,18,
qd,x8nq.0,hamatelliwa,0,
qd,x8nq.0,ebo,10,
qd,x8nq.0,abdallah,1,
qd,x8nq.0,satilatlas,17,
qd,x8nq.0,kaiser_ludwig,24,
qd,x8nq.0,rudthardt,19,
qd,x8nq.0,judith,9,
qd,x8nq.0,chorknaben,22,
qd,x8nq.0,karl,8,
qd,x8nq.0,agobard,11,
qd,x8nq.0,frechulf,16,
qd,x8nq.0,dritter,15,
qd,x8nq.0,matfried,6,
qd,x8nq.0,elisachar,7,
qd,x8nq.0,lothar,3,
qd,x8nq.0,ottgar,20,
qd,x8nq.0,ludwig,5,
