corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kd4g.0,wirth,8,
qd,kd4g.0,allgemeiner_chor,17,
qd,kd4g.0,die_mädchen,21,
qd,kd4g.0,zweyter_spieler,22,
qd,kd4g.0,dienstleute,14,
qd,kd4g.0,erster_gerichtsdiener,11,
qd,kd4g.0,sophie,16,
qd,kd4g.0,rosel,6,
qd,kd4g.0,die_gerichtsdiener,13,
qd,kd4g.0,hausherr,10,
qd,kd4g.0,treuhold,20,
qd,kd4g.0,zweyter_gerichtsdiener,12,
qd,kd4g.0,winter,1,
qd,kd4g.0,erster_spieler,19,
qd,kd4g.0,fledermaus,3,
qd,kd4g.0,zacharias,9,
qd,kd4g.0,chor_2.28,18,
qd,kd4g.0,viktorl,7,
qd,kd4g.0,stadtdirector,4,
qd,kd4g.0,joseph,5,
qd,kd4g.0,haller,0,
qd,kd4g.0,emilie,2,
qd,kd4g.0,alle_spieler,23,
qd,kd4g.0,jäger,15,
