corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vnfd.0,1405,54113,0,1426,9167,0
qd,vnfd.0,1405,54113,0,9182,22271,0
qd,vnfd.0,1405,54113,0,22286,39824,0
qd,vnfd.0,1405,54113,0,39838,54113,0
qd,vnfd.0,54130,75294,0,54152,61151,0
qd,vnfd.0,54130,75294,0,61165,68696,0
qd,vnfd.0,54130,75294,0,68710,71400,0
qd,vnfd.0,54130,75294,0,71414,75294,0
qd,vnfd.0,75311,117054,0,75333,85531,0
qd,vnfd.0,75311,117054,0,85545,91817,0
qd,vnfd.0,75311,117054,0,91831,93267,0
qd,vnfd.0,75311,117054,0,93281,98811,0
qd,vnfd.0,75311,117054,0,98825,104254,0
qd,vnfd.0,75311,117054,0,104268,105001,0
qd,vnfd.0,75311,117054,0,105015,117054,0
qd,vnfd.0,117071,160087,0,117093,122581,0
qd,vnfd.0,117071,160087,0,122595,128950,0
qd,vnfd.0,117071,160087,0,128964,131809,0
qd,vnfd.0,117071,160087,0,131823,159016,0
qd,vnfd.0,117071,160087,0,159030,160087,0
qd,vnfd.0,160104,184685,0,160126,161636,0
qd,vnfd.0,160104,184685,0,161650,162962,0
qd,vnfd.0,160104,184685,0,162977,181690,0
qd,vnfd.0,160104,184685,0,181704,184685,0
