corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kmdw.0,1021,33667,0,1035,5839,0
qd,kmdw.0,1021,33667,0,5853,9071,0
qd,kmdw.0,1021,33667,0,9084,11212,0
qd,kmdw.0,1021,33667,0,11225,16098,0
qd,kmdw.0,1021,33667,0,16111,25706,0
qd,kmdw.0,1021,33667,0,25719,30403,0
qd,kmdw.0,1021,33667,0,30416,33667,0
qd,kmdw.0,33683,62014,0,33697,34074,0
qd,kmdw.0,33683,62014,0,34087,38296,0
qd,kmdw.0,33683,62014,0,38309,41448,0
qd,kmdw.0,33683,62014,0,41461,43826,0
qd,kmdw.0,33683,62014,0,43840,46661,0
qd,kmdw.0,33683,62014,0,46675,48804,0
qd,kmdw.0,33683,62014,0,48818,49849,0
qd,kmdw.0,33683,62014,0,49863,52681,0
qd,kmdw.0,33683,62014,0,52694,53058,0
qd,kmdw.0,33683,62014,0,53071,54077,0
qd,kmdw.0,33683,62014,0,54090,62014,0
qd,kmdw.0,62030,79481,0,62044,63343,0
qd,kmdw.0,62030,79481,0,63356,74445,0
qd,kmdw.0,62030,79481,0,74458,75848,0
qd,kmdw.0,62030,79481,0,75861,76391,0
qd,kmdw.0,62030,79481,0,76405,78349,0
qd,kmdw.0,62030,79481,0,78362,79481,0
qd,kmdw.0,79497,99878,0,79511,80452,0
qd,kmdw.0,79497,99878,0,80465,82792,0
qd,kmdw.0,79497,99878,0,82805,85358,0
qd,kmdw.0,79497,99878,0,85371,88694,0
qd,kmdw.0,79497,99878,0,88708,95270,0
qd,kmdw.0,79497,99878,0,95283,98141,0
qd,kmdw.0,79497,99878,0,98156,99878,0
qd,kmdw.0,99894,127534,0,99908,101179,0
qd,kmdw.0,99894,127534,0,101193,105789,0
qd,kmdw.0,99894,127534,0,105802,106939,0
qd,kmdw.0,99894,127534,0,106953,110078,0
qd,kmdw.0,99894,127534,0,110091,125387,0
qd,kmdw.0,99894,127534,0,125401,127534,0
