corpus,drama,figure_surface,figure_id,Gender,Age
qd,kjgj.0,GENDARM,gendarm,,
qd,kjgj.0,KOMMISSAR,kommissar,,
qd,kjgj.0,FRAU DÖSE,frau_döse,,
qd,kjgj.0,QUIKSENOW,quisenow,,
qd,kjgj.0,EISLEBEN,eisleben,,
qd,kjgj.0,DIE FRISEUSE MINNA,die_friseuse_minna,,
qd,kjgj.0,THEODOR,theodor,,
qd,kjgj.0,EINE NACHBARIN,eine_nachbarin,,
qd,kjgj.0,KOHLREPP,kohlrepp,,
qd,kjgj.0,AUGUSTE,auguste,,
qd,kjgj.0,KÖHLER,köhler,,
qd,kjgj.0,SCHULTZE,schultze,,
qd,kjgj.0,AGNES,agnes,,
qd,kjgj.0,KAROLINE,karoline,,
qd,kjgj.0,FRAU NÜNECKE,frau_nünecke,,
qd,kjgj.0,GEFÄNGNISWÄRTER,gefängniswärter,,
qd,kjgj.0,KARLCHEN,karlchen,,
qd,kjgj.0,SCHNEPPKE,schneppke,,
qd,kjgj.0,DÜMMLER,dümmler,,
qd,kjgj.0,NÜNECKE,nünecke,,
qd,kjgj.0,BERTA,berta,,
qd,kjgj.0,ARBEITER,chor_der_arbeiter,,
qd,kjgj.0,STRAMBERGER,stramberger,,
qd,kjgj.0,DER MAURER BRAND,der_maurer_brand,,
qd,kjgj.0,MÄNNERCHOR,männerchor,,
qd,kjgj.0,SCHRÖPFER,schröpfer,,
qd,kjgj.0,SCHLICHT,schlicht,,
qd,kjgj.0,CHOR,chor,,
qd,kjgj.0,FERDINAND,ferdinand,,
qd,kjgj.0,BERNHARD,bernhard,,
qd,kjgj.0,FRAUENCHOR,frauenchor,,
qd,kjgj.0,HAHNEKAMM,hahnekamm,,
qd,kjgj.0,SCHLEPPER,schlepper,,
qd,kjgj.0,BREMSER,bremser,,
qd,kjgj.0,FRAU RIBBECKE,frau_ribbecke,,
qd,kjgj.0,DER MANN,der_mann,,
