corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,s6m2.0,joarim,0,
qd,s6m2.0,ämilius,19,
qd,s6m2.0,elia,24,
qd,s6m2.0,lea,1,
qd,s6m2.0,simei,5,
qd,s6m2.0,volkshaufe,28,
qd,s6m2.0,volk,17,
qd,s6m2.0,geschrei_im_lager,33,
qd,s6m2.0,simon,15,
qd,s6m2.0,gorgias,13,
qd,s6m2.0,ruben,26,
qd,s6m2.0,aaron,12,
qd,s6m2.0,jojakim,9,
qd,s6m2.0,die_hauptleute,21,
qd,s6m2.0,josua,23,
qd,s6m2.0,judas_gefolge,34,
qd,s6m2.0,juda,4,
qd,s6m2.0,usiel,18,
qd,s6m2.0,mattathias,6,
qd,s6m2.0,boas,7,
qd,s6m2.0,johannes,16,
qd,s6m2.0,amri,8,
qd,s6m2.0,nathan,20,
qd,s6m2.0,misael,25,
qd,s6m2.0,naemi,10,
qd,s6m2.0,eleazar,3,
qd,s6m2.0,nikanor,14,
qd,s6m2.0,issaschar,27,
qd,s6m2.0,antiochus,22,
qd,s6m2.0,die_jungfrauen,30,
qd,s6m2.0,greis,32,
qd,s6m2.0,das_weib,31,
qd,s6m2.0,viele_stimmen_aus_dem_dritten_volkshaufen,29,
qd,s6m2.0,jonathan,11,
qd,s6m2.0,benjamin,2,
