corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x90m.0,marie,0,
qd,x90m.0,der_fremde,8,
qd,x90m.0,mutter,2,
qd,x90m.0,goldsohn,4,
qd,x90m.0,vox_coelestis,10,
qd,x90m.0,strantz,7,
qd,x90m.0,gottfried,1,
qd,x90m.0,vogt,9,
qd,x90m.0,spuller,3,
qd,x90m.0,stanck,6,
qd,x90m.0,voces_de_profundis,11,
qd,x90m.0,doktor,5,
