corpus,drama,figure_surface,figure_id,Gender,Age
qd,pksn.0,VIELE STIMMEN,viele_stimmen,,
qd,pksn.0,DIE REISIGEN,die_reisigen,,
qd,pksn.0,ANDERE STIMMEN,andere_stimmen,,
qd,pksn.0,AGNES,agnes,,
qd,pksn.0,IGNAZ VON SEYBOLTSTORFF,ignaz_von_seyboltstorff,,
qd,pksn.0,PREISING,der_kanzler_preising,,
qd,pksn.0,FRAUENHOVEN,frauenhoven,,
qd,pksn.0,MARSCHALL,marschall,,
qd,pksn.0,ERNST,ernst,,
qd,pksn.0,DIE KNECHTE,die_knechte,,
qd,pksn.0,PIENZENAU,wolfram_von_pienzenau,,
qd,pksn.0,NOTHHAFFT VON WERNBERG,nothhafft_von_wernberg,,
qd,pksn.0,KASTELLAN,kastellan,,
qd,pksn.0,HANS VON LÄUBELFING,hans_von_läubelfing,,
qd,pksn.0,STACHUS,stachus,,
qd,pksn.0,EINIGE,einige,,
qd,pksn.0,ANDERE,andere,,
qd,pksn.0,DER KASTELLAN,der_kastellan,,
qd,pksn.0,OTTO VON BERN,otto_von_bern,,
qd,pksn.0,NOTHHAFFT,nothhafft,,
qd,pksn.0,BARBARA,barbara,,
qd,pksn.0,DER HEROLD,der_herold,,
qd,pksn.0,TÖRRING,törring,,
qd,pksn.0,ALBRECHT,albrecht,,
qd,pksn.0,ROLF VON FRAUENHOVEN,rolf_von_frauenhoven,,
qd,pksn.0,KNIPPELDOLLINGER,knippeldollinger,,
qd,pksn.0,MARTHA,martha,,
qd,pksn.0,PAPPENHEIM,pappenheim,,
qd,pksn.0,CASPAR BERNAUER,caspar_bernauer,,
qd,pksn.0,EIN HÄSCHER,ein_häscher,,
qd,pksn.0,THEOBALD,theobald,,
qd,pksn.0,BÜRGERMEISTER NÖRDLINGER,bürgermeister_nördlinger,,
qd,pksn.0,EMERAN NUSPERGER ZU KALMPERG,emeran_nusperger_zu_kalmperg,,
qd,pksn.0,STIMMEN,stimmen,,
