corpus,drama,figure_surface,figure_id,Gender,Age
qd,pmgg.0,ALEXANDRA,alexandra,,
qd,pmgg.0,SOEMUS,soemus,,
qd,pmgg.0,MOSES,moses,,
qd,pmgg.0,HERODES,herodes,,
qd,pmgg.0,JOSEPH,joseph,,
qd,pmgg.0,STIMMEN IM HINTERGRUND,stimmen_im_hintergrund,,
qd,pmgg.0,TITUS,titus,,
qd,pmgg.0,JOAB,joab,,
qd,pmgg.0,SERUBABEL,serubabel,,
qd,pmgg.0,MARIAMNE,mariamne,,
qd,pmgg.0,JUDAS,judas,,
qd,pmgg.0,EIN BOTE,ein_bote,,
qd,pmgg.0,ARTAXERXES,artaxerxes,,
qd,pmgg.0,SAMEAS,sameas,,
qd,pmgg.0,SALOME,salome,,
qd,pmgg.0,AARON,aaron,,
qd,pmgg.0,SILO,silo,,
qd,pmgg.0,PHILO,philo,,
qd,pmgg.0,ERSTER KÖNIG,erster_könig,,
qd,pmgg.0,ZWEITER KÖNIG,zweiter_könig,,
qd,pmgg.0,JEHU,jehu,,
qd,pmgg.0,EIN DIENER,ein_diener,,
qd,pmgg.0,DRITTER KÖNIG,dritter_könig,,
