corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,vn2c.0,Das Wintermärchen,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
