corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,x8mw.0,euporus,3,
qd,x8mw.0,sklavin,17,
qd,x8mw.0,rufus,16,
qd,x8mw.0,aulus,15,
qd,x8mw.0,gracchus,14,
qd,x8mw.0,cornelia,6,
qd,x8mw.0,agricola,2,
qd,x8mw.0,opimius,11,
qd,x8mw.0,lictor,13,
qd,x8mw.0,drusus,12,
qd,x8mw.0,volk,5,
qd,x8mw.0,die_senatoren,19,
qd,x8mw.0,lätorius,4,
qd,x8mw.0,scipio,18,
qd,x8mw.0,carbo,0,
qd,x8mw.0,licinnia,7,
qd,x8mw.0,volkshaufe,9,
qd,x8mw.0,stimme,20,
qd,x8mw.0,metellus,10,
qd,x8mw.0,der_sclave,21,
qd,x8mw.0,kleon,1,
qd,x8mw.0,bürger,22,
qd,x8mw.0,pomponius,8,
