corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pkhv.0,56,18695,0,2561,2826,0
qd,pkhv.0,56,18695,0,2837,2913,0
qd,pkhv.0,56,18695,0,2926,3413,0
qd,pkhv.0,56,18695,0,3426,7898,0
qd,pkhv.0,56,18695,0,7911,9050,0
qd,pkhv.0,56,18695,0,9063,12988,0
qd,pkhv.0,56,18695,0,13002,16056,0
qd,pkhv.0,56,18695,0,16069,16718,0
qd,pkhv.0,56,18695,0,16731,17615,0
qd,pkhv.0,56,18695,0,17629,18695,0
qd,pkhv.0,18710,35343,0,18888,19020,0
qd,pkhv.0,18710,35343,0,19031,19638,0
qd,pkhv.0,18710,35343,0,19651,20179,0
qd,pkhv.0,18710,35343,0,20193,20835,0
qd,pkhv.0,18710,35343,0,20846,22846,0
qd,pkhv.0,18710,35343,0,22859,24204,0
qd,pkhv.0,18710,35343,0,24217,24495,0
qd,pkhv.0,18710,35343,0,24508,25413,0
qd,pkhv.0,18710,35343,0,25427,25985,0
qd,pkhv.0,18710,35343,0,25998,35343,0
qd,pkhv.0,35358,53245,0,35513,39298,0
qd,pkhv.0,35358,53245,0,39311,43674,0
qd,pkhv.0,35358,53245,0,43688,47920,0
qd,pkhv.0,35358,53245,0,47934,50585,0
qd,pkhv.0,35358,53245,0,50599,52578,0
qd,pkhv.0,35358,53245,0,52592,53245,0
qd,pkhv.0,53260,72696,0,53394,55328,0
qd,pkhv.0,53260,72696,0,55341,60675,0
qd,pkhv.0,53260,72696,0,60689,61413,0
qd,pkhv.0,53260,72696,0,61426,63175,0
qd,pkhv.0,53260,72696,0,63188,72696,0
