corpus,drama,figure_surface,figure_id,Gender,Age
qd,xknr.0,PAROZZI,parozzi,,
qd,xknr.0,DIENER,diener,,
qd,xknr.0,PAROLI,paroli,,
qd,xknr.0,CANARI,canari,,
qd,xknr.0,IDUELLA,iduella,,
qd,xknr.0,MEMMO,memmo,,
qd,xknr.0,DOGE,doge,,
qd,xknr.0,DANDOLO,dandolo,,
qd,xknr.0,TOLOMEO,tolomeo,,
qd,xknr.0,CONTARINO,contarino,,
qd,xknr.0,ABELLINO,abellino,,
qd,xknr.0,FALIERI,falieri,,
qd,xknr.0,EIN SENATOR,senator,,
qd,xknr.0,FLODOARDO,flodoardo,,
qd,xknr.0,ROSAMUNDE,rosamunde,,
qd,xknr.0,DIE VERSCHWORNEN,die_verschwornen,,
qd,xknr.0,MATTEO,matteo,,
