corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vn1b.0,897,31770,0,918,10021,0
qd,vn1b.0,897,31770,0,10037,24908,0
qd,vn1b.0,897,31770,0,24922,31770,0
qd,vn1b.0,31787,58682,0,31809,35112,0
qd,vn1b.0,31787,58682,0,35126,36259,0
qd,vn1b.0,31787,58682,0,36274,39854,0
qd,vn1b.0,31787,58682,0,39868,45070,0
qd,vn1b.0,31787,58682,0,45084,47901,0
qd,vn1b.0,31787,58682,0,47915,49031,0
qd,vn1b.0,31787,58682,0,49045,58682,0
qd,vn1b.0,58699,96627,0,58721,59712,0
qd,vn1b.0,58699,96627,0,59727,81245,0
qd,vn1b.0,58699,96627,0,81259,86775,0
qd,vn1b.0,58699,96627,0,86790,89835,0
qd,vn1b.0,58699,96627,0,89850,96627,0
qd,vn1b.0,96643,117496,0,96665,107800,0
qd,vn1b.0,96643,117496,0,107814,108851,0
qd,vn1b.0,96643,117496,0,108866,117496,0
qd,vn1b.0,117513,139744,0,117535,120921,0
qd,vn1b.0,117513,139744,0,120935,127583,0
qd,vn1b.0,117513,139744,0,127598,129726,0
qd,vn1b.0,117513,139744,0,129740,139744,0
qd,vn1b.0,139761,141152,0,139761,141152,0
