corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,pgph.0,552,50436,0,566,9769,0
qd,pgph.0,552,50436,0,9782,14847,0
qd,pgph.0,552,50436,0,14861,15716,0
qd,pgph.0,552,50436,0,15729,21512,0
qd,pgph.0,552,50436,0,21526,22582,0
qd,pgph.0,552,50436,0,22596,27226,0
qd,pgph.0,552,50436,0,27240,28983,0
qd,pgph.0,552,50436,0,28996,30683,0
qd,pgph.0,552,50436,0,30697,36885,0
qd,pgph.0,552,50436,0,36899,37975,0
qd,pgph.0,552,50436,0,37988,45498,0
qd,pgph.0,552,50436,0,45512,46500,0
qd,pgph.0,552,50436,0,46513,48471,0
qd,pgph.0,552,50436,0,48485,50436,0
qd,pgph.0,50452,93398,0,50466,51440,0
qd,pgph.0,50452,93398,0,51453,52843,0
qd,pgph.0,50452,93398,0,52856,60511,0
qd,pgph.0,50452,93398,0,60525,61332,0
qd,pgph.0,50452,93398,0,61346,64883,0
qd,pgph.0,50452,93398,0,64897,66109,0
qd,pgph.0,50452,93398,0,66123,71402,0
qd,pgph.0,50452,93398,0,71415,73555,0
qd,pgph.0,50452,93398,0,73568,76333,0
qd,pgph.0,50452,93398,0,76346,77109,0
qd,pgph.0,50452,93398,0,77123,77549,0
qd,pgph.0,50452,93398,0,77562,82260,0
qd,pgph.0,50452,93398,0,82274,83224,0
qd,pgph.0,50452,93398,0,83238,84522,0
qd,pgph.0,50452,93398,0,84536,88803,0
qd,pgph.0,50452,93398,0,88817,89441,0
qd,pgph.0,50452,93398,0,89455,90264,0
qd,pgph.0,50452,93398,0,90277,90946,0
qd,pgph.0,50452,93398,0,90960,93398,0
qd,pgph.0,93414,140442,0,93428,100637,0
qd,pgph.0,93414,140442,0,100650,101621,0
qd,pgph.0,93414,140442,0,101635,103039,0
qd,pgph.0,93414,140442,0,103053,104493,0
qd,pgph.0,93414,140442,0,104507,106103,0
qd,pgph.0,93414,140442,0,106117,107827,0
qd,pgph.0,93414,140442,0,107841,118315,0
qd,pgph.0,93414,140442,0,118328,119518,0
qd,pgph.0,93414,140442,0,119531,120402,0
qd,pgph.0,93414,140442,0,120415,140442,0
