corpus,drama,figure_surface,figure_id,Gender,Age
qd,k936.0,MEPHISTOPHELES,mephistopheles,,
qd,k936.0,PROFESSOR,professor,,
qd,k936.0,HAUPTMANN,hauptmann,,
qd,k936.0,EIN STUDENT,ein_student,,
qd,k936.0,EIN MÄDEL,ein_mädel,,
qd,k936.0,DIE STUDENTEN,die_studenten,,
qd,k936.0,EREMIT,eremit,,
qd,k936.0,EIN STUDENT,einer_der_studenten,,
qd,k936.0,ER,er,,
qd,k936.0,STUDENT,student,,
qd,k936.0,SECHSTER,sechster_gast,,
qd,k936.0,FÜNFTER REITER,fünfter_reiter,,
qd,k936.0,DER BAUMEISTER,der_baumeister,,
qd,k936.0,EIN BAUER,ein_bauer,,
qd,k936.0,DER ÄLTESTE DER STUDENTEN,der_älteste_der_studenten,,
qd,k936.0,KLEINMAIER,kleinmaier,,
qd,k936.0,PAPST,papst,,
qd,k936.0,PRÄLAT,prälat,,
qd,k936.0,IM HAUFEN,im_haufen,,
qd,k936.0,BÜRGERMEISTER,bürgermeister,,
qd,k936.0,EINIGE,einige,,
qd,k936.0,VIERTER REITER,vierter_reiter,,
qd,k936.0,EIN ZWEITER,ein_zweiter_3.4,,
qd,k936.0,DIE ZWEI,die_zwei,,
qd,k936.0,VIERTER,vierter_gast,,
qd,k936.0,DER POET,der_poet,,
qd,k936.0,DRITTER REITER,dritter_reiter,,
qd,k936.0,DER GEFANGENE BAUER,bauer,,
qd,k936.0,FÜNFTER,fünfter_gast,,
qd,k936.0,DER HUMANIST,der_humanist,,
qd,k936.0,ANDRE,andre,,
qd,k936.0,"EINER DARAUS, MATTHES",einer_daraus,,
qd,k936.0,RUF,ruf,,
qd,k936.0,EIN ANDERER,ein_anderer,,
qd,k936.0,FELDHERR,feldherr,,
qd,k936.0,MICHELANGELO,michelangelo,,
qd,k936.0,DER RITTER,ritter,,
qd,k936.0,DOMHERR,domherr,,
qd,k936.0,EIN DRITTER,ein_dritter_3.4,,
qd,k936.0,ZWEITER JUNGER KÜNSTLER,zweiter_junger_künstler,,
qd,k936.0,WIEDER EINER,wieder_einer,,
qd,k936.0,ERSTER GAST,erster_gast,,
qd,k936.0,DAS MÄDEL,das_mädel,,
qd,k936.0,BEHNDORF,behndorf,,
qd,k936.0,ABENTEURER,abenteurer,,
qd,k936.0,GESICHT,gesicht,,
qd,k936.0,ERSTER REITER,erster_reiter,,
qd,k936.0,DRITTER,dritter_gast,,
qd,k936.0,DRITTER JUNGER KÜNSTLER,dritter_junger_künstler,,
qd,k936.0,STIMME,die_stimme_4,,
qd,k936.0,PRINZ,prinz,,
qd,k936.0,STIMMEN,stimmen_der_andrängenden,,
qd,k936.0,SCHOLAR,scholar,,
qd,k936.0,EIN JUNGER,ein_junger,,
qd,k936.0,DIE HOFMÄNNIN,hofmännin,,
qd,k936.0,HELENAS STIMME,helena,,
qd,k936.0,DIE STIMME,die_stimme,,
qd,k936.0,GRETCHEN,gretchen,,
qd,k936.0,SCHULMEISTER,schulmeister,,
qd,k936.0,DER MALER,der_maler,,
qd,k936.0,KARDINAL,kardinal,,
qd,k936.0,WIRT,wirt,,
qd,k936.0,RÖMER,römer,,
qd,k936.0,ZWEITER,zweiter_gast,,
qd,k936.0,EINER,einer_1.3,,
qd,k936.0,PLÖTZLICHER RUF,plötzlicher_ruf,,
qd,k936.0,KEHRBACH,kehrbach,,
qd,k936.0,SCHATZMEISTER,schatzmeister,,
qd,k936.0,EIN ANDRER,ein_andrer_1.3,,
qd,k936.0,PRÄDIKANT,prädikant,,
qd,k936.0,ZWEITER REITER,zweiter_reiter,,
qd,k936.0,EINER,einer_5,,
qd,k936.0,RUFE,rufe,,
qd,k936.0,BRUDER,bruder,,
qd,k936.0,ERSTER JUNGER KÜNSTLER,erster_junger_künstler,,
qd,k936.0,MATTHES,matthes,,
qd,k936.0,KANZLER,kanzler,,
qd,k936.0,FAUST,faust,,
qd,k936.0,EDELMANN,edelmann,,
qd,k936.0,HOFMARSCHALL,hofmarschall,,
qd,k936.0,EINER,einer_3.4,,
qd,k936.0,EINER,ein_andrer_5,,
qd,k936.0,EIN BUB,ein_bub,,
qd,k936.0,DER KAISER,kaiser,,
qd,k936.0,WIEDER ANDRE,wieder_andre,,
qd,k936.0,SCHÜLER,schüler,,
qd,k936.0,NARR,narr,,
qd,k936.0,MEHRERE,mehrere,,
qd,k936.0,WACHE VON DRAUSSEN,wache_von_draussen,,
qd,k936.0,DER FORSCHER,der_forscher,,
