corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,k7f7.0,Das Loch,de,"Arnim, Ludwig Achim von",118504177,,,1811,0,0,0
