corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vmxv.0,576,23312,0,597,17734,0
qd,vmxv.0,576,23312,0,17748,19309,0
qd,vmxv.0,576,23312,0,19323,23312,0
qd,vmxv.0,23329,61798,0,23351,44344,0
qd,vmxv.0,23329,61798,0,44359,47375,0
qd,vmxv.0,23329,61798,0,47389,61798,0
qd,vmxv.0,61816,92739,0,61838,67561,0
qd,vmxv.0,61816,92739,0,67575,74203,0
qd,vmxv.0,61816,92739,0,74217,84060,0
qd,vmxv.0,61816,92739,0,84074,88931,0
qd,vmxv.0,61816,92739,0,88945,92739,0
qd,vmxv.0,92756,114243,0,92778,109435,0
qd,vmxv.0,92756,114243,0,109450,114243,0
qd,vmxv.0,114260,146073,0,114282,132213,0
qd,vmxv.0,114260,146073,0,132227,137388,0
qd,vmxv.0,114260,146073,0,137403,138859,0
qd,vmxv.0,114260,146073,0,138873,146073,0
