corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,vnn3.0,zweiter_geist,11,
qd,vnn3.0,jägermeister,35,
qd,vnn3.0,gürgel,40,
qd,vnn3.0,dame,22,
qd,vnn3.0,vierter_höfling,30,
qd,vnn3.0,liese,15,
qd,vnn3.0,dritter_geist,13,
qd,vnn3.0,sokrates,24,
qd,vnn3.0,dritter_höfling,29,
qd,vnn3.0,fünfter_höfling,31,
qd,vnn3.0,brenner,0,
qd,vnn3.0,erster_student,2,
qd,vnn3.0,obrister,34,
qd,vnn3.0,stimme,9,
qd,vnn3.0,helena,37,
qd,vnn3.0,wirt,16,
qd,vnn3.0,eremit,17,
qd,vnn3.0,maler,21,
qd,vnn3.0,doktor_faust,5,
qd,vnn3.0,gerichtsdiener,7,
qd,vnn3.0,erster_geist,10,
qd,vnn3.0,fausts_vater,6,
qd,vnn3.0,alter,20,
qd,vnn3.0,vierter_geist,14,
qd,vnn3.0,zweiter_student,3,
qd,vnn3.0,erster_höfling,27,
qd,vnn3.0,mann,19,
qd,vnn3.0,ithuriel,8,
qd,vnn3.0,mädchen,18,
qd,vnn3.0,solon,26,
qd,vnn3.0,volk,41,
qd,vnn3.0,geist,23,
qd,vnn3.0,dritter_student,4,
qd,vnn3.0,siebenter_geist,12,
qd,vnn3.0,reisender,39,
qd,vnn3.0,kämmerer,33,
qd,vnn3.0,fausts_mutter,38,
qd,vnn3.0,mephistopheles,1,
qd,vnn3.0,cato,25,
qd,vnn3.0,kanzler,36,
qd,vnn3.0,fürst,32,
qd,vnn3.0,zweiter_höfling,28,
