corpus,drama,figure_surface,figure_id,Gender,Age
qd,r0px.0,JOHANN,johann,,
qd,r0px.0,SANTING,santing,,
qd,r0px.0,DER WANDERER,der_wanderer,,
qd,r0px.0,FINTENRING,fintenring,,
qd,r0px.0,ALDÖBERN,aldöbern,,
qd,r0px.0,RUPERT,rupert,,
qd,r0px.0,OTTOKAR,ottokar,,
qd,r0px.0,AGNES,agnes,,
qd,r0px.0,SYLVIUS,sylvius,,
qd,r0px.0,CHOR DER MÄDCHEN,chor_der_mädchen,,
qd,r0px.0,GERTRUDE,gertrude,,
qd,r0px.0,EIN RITTER,ein_ritter,,
qd,r0px.0,DIE KAMMERZOFE,die_kammerzofe,,
qd,r0px.0,KIRCHENVOGT,kirchenvogt,,
qd,r0px.0,THEISTINER,theistiner,,
qd,r0px.0,EIN DIENER,ein_diener,,
qd,r0px.0,EUSTACHE,eustache,,
qd,r0px.0,EIN KNAPPE,ein_knappe,,
qd,r0px.0,ZWEITER WANDERER,zweiter_wanderer,,
qd,r0px.0,URSULA,ursula,,
qd,r0px.0,GÄRTNER,gärtner,,
qd,r0px.0,JERONIMUS,jeronimus,,
qd,r0px.0,CHOR DER JÜNGLINGE,chor_der_jünglinge,,
qd,r0px.0,BARNABE,barnabe,,
qd,r0px.0,SYLVESTER,sylvester,,
