corpus,drama,figure_surface,figure_id,Gender,Age
qd,sv5m.0,ZWEITER HANDLANGER,zweiter_handlanger,,
qd,sv5m.0,DUMMBACH,dummbach,,
qd,sv5m.0,KNIPPELIUS,knippelius,,
qd,sv5m.0,EVCHEN,evchen,,
qd,sv5m.0,LISETTE,lisette,,
qd,sv5m.0,ZWEITER,zweiter,,
qd,sv5m.0,MARIE,marie,,
qd,sv5m.0,SCHMIDT,schmidt,,
qd,sv5m.0,BENNELBÄCHER,bennelbächer,,
qd,sv5m.0,DATTERICH,datterich,,
qd,sv5m.0,JUNGE,junge,,
qd,sv5m.0,SPIRWES,spirwes,,
qd,sv5m.0,ERSTER HANDLANGER,erster_handlanger,,
qd,sv5m.0,DER GEIGER,der_geiger,,
qd,sv5m.0,ERSTER,erster,,
qd,sv5m.0,WIRTHSJUNGE,wirthsjunge,,
qd,sv5m.0,DRITTER HANDLANGER,dritter_handlanger,,
qd,sv5m.0,STEIFSCHÄCHTER,steifschächter,,
qd,sv5m.0,BENGLER,bengler,,
qd,sv5m.0,KNERZ,knerz,,
qd,sv5m.0,FRAU DUMMBACH,frau_dummbach,,
