corpus,drama,figure_surface,figure_id,Gender,Age
qd,t96w.0,LULU,lulu,,
qd,t96w.0,KRIEGER,alle_krieger,,
qd,t96w.0,ATRITIA,atritia,,
qd,t96w.0,ALEKTO,alekto,,
qd,t96w.0,DARDONIUS,dardonius,,
qd,t96w.0,HÖFLING,ein_höfling,,
qd,t96w.0,HERAKLIUS,heraklius,,
qd,t96w.0,LUCINA,lucina,,
qd,t96w.0,ALOE,aloe,,
qd,t96w.0,GENIUS DES TODES,genius,,
qd,t96w.0,NIMMELOT,nimmelot,,
qd,t96w.0,MEHRERE HÖFLINGE,mehrere_höflinge,,
qd,t96w.0,DIE MÄNNER,die_männer,,
qd,t96w.0,EWALD,ewald,,
qd,t96w.0,ANTROKLES,antrokles,,
qd,t96w.0,TISIPHONE,tisiphone,,
qd,t96w.0,EIN JÄGER,ein_jäger,,
qd,t96w.0,KREON,kreon,,
qd,t96w.0,PHALARIUS,phalarius,,
qd,t96w.0,ZWEI GERICHTSDIENER,zwei_gerichtsdiener,,
qd,t96w.0,HIPPOMEDON,hippomedon,,
qd,t96w.0,EPAMINONDAS,epaminondas,,
qd,t96w.0,OCTAVIAN,octavian,,
qd,t96w.0,THESTIUS,thestius,,
qd,t96w.0,ANTROGÄUS,antrogäus,,
qd,t96w.0,DIENER,diener,,
qd,t96w.0,SILLIUS,sillius,,
qd,t96w.0,ABUKAR,abukar,,
qd,t96w.0,CHOR,chor,,
qd,t96w.0,DIE FRAUEN,die_frauen,,
qd,t96w.0,ARGOS,argos,,
qd,t96w.0,DIE DREI GEISTER,die_drei_geister,,
qd,t96w.0,HADES,hades,,
qd,t96w.0,FANFU,fanfu,,
qd,t96w.0,ASTRACHAN,astrachan,,
qd,t96w.0,GESCHREI,geschrei,,
qd,t96w.0,ARETE,arete,,
qd,t96w.0,EINE FRAU,eine_frau,,
qd,t96w.0,SIMPLIZIUS,simplicius,,
qd,t96w.0,DIE GENIEN,die_genien,,
qd,t96w.0,CLITONIUS,clitonius,,
qd,t96w.0,RIEGELSAM,riegelsam,,
qd,t96w.0,GEJAMMER,gejammer,,
qd,t96w.0,ADRASTO,adrasto,,
qd,t96w.0,OLIMAR,olimar,,
qd,t96w.0,HARMODIUS,harmodius,,
qd,t96w.0,MEGÄRA,megära,,
