corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,kscn.0,diener,6,
qd,kscn.0,hofmeister,1,
qd,kscn.0,valerio,2,
qd,kscn.0,peter,3,
qd,kscn.0,erster_bedienter,16,
qd,kscn.0,die_bauern,14,
qd,kscn.0,leonce,0,
qd,kscn.0,zweiter_bedienter,17,
qd,kscn.0,vierter_diener,19,
qd,kscn.0,lena,10,
qd,kscn.0,zweiter_kammerdiener,5,
qd,kscn.0,erster_kammerdiener,4,
qd,kscn.0,präsident,7,
qd,kscn.0,landrat,12,
qd,kscn.0,schulmeister,13,
qd,kscn.0,zeremonienmeister,15,
qd,kscn.0,hofprediger,20,
qd,kscn.0,rosetta,9,
qd,kscn.0,der_ganze_staatsrat_im_chor,8,
qd,kscn.0,gouvernante,11,
qd,kscn.0,dritter_bedienter,18,
