corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,tvgp.0,kefinska,3,
qd,tvgp.0,marikanno,1,
qd,tvgp.0,passeck,2,
qd,tvgp.0,mossino,0,
qd,tvgp.0,lissamátsch,4,
