corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,kmdh.0,699,35426,0,713,3077,0
qd,kmdh.0,699,35426,0,3090,5815,0
qd,kmdh.0,699,35426,0,5828,11403,0
qd,kmdh.0,699,35426,0,11416,19302,0
qd,kmdh.0,699,35426,0,19316,22275,0
qd,kmdh.0,699,35426,0,22288,30633,0
qd,kmdh.0,699,35426,0,30647,35426,0
qd,kmdh.0,35442,71029,0,35456,40016,0
qd,kmdh.0,35442,71029,0,40029,42135,0
qd,kmdh.0,35442,71029,0,42149,44738,0
qd,kmdh.0,35442,71029,0,44751,48146,0
qd,kmdh.0,35442,71029,0,48159,58245,0
qd,kmdh.0,35442,71029,0,58259,64349,0
qd,kmdh.0,35442,71029,0,64363,68151,0
qd,kmdh.0,35442,71029,0,68164,71029,0
qd,kmdh.0,71045,96408,0,71059,74735,0
qd,kmdh.0,71045,96408,0,74749,77543,0
qd,kmdh.0,71045,96408,0,77557,79656,0
qd,kmdh.0,71045,96408,0,79669,83517,0
qd,kmdh.0,71045,96408,0,83530,85440,0
qd,kmdh.0,71045,96408,0,85453,89470,0
qd,kmdh.0,71045,96408,0,89484,90620,0
qd,kmdh.0,71045,96408,0,90633,91431,0
qd,kmdh.0,71045,96408,0,91444,96408,0
qd,kmdh.0,96423,127939,0,96437,103112,0
qd,kmdh.0,96423,127939,0,103125,107521,0
qd,kmdh.0,96423,127939,0,107534,109896,0
qd,kmdh.0,96423,127939,0,109909,112425,0
qd,kmdh.0,96423,127939,0,112439,114379,0
qd,kmdh.0,96423,127939,0,114392,117775,0
qd,kmdh.0,96423,127939,0,117788,120417,0
qd,kmdh.0,96423,127939,0,120430,127939,0
qd,kmdh.0,127954,156115,0,127968,129566,0
qd,kmdh.0,127954,156115,0,129580,131934,0
qd,kmdh.0,127954,156115,0,131948,136780,0
qd,kmdh.0,127954,156115,0,136793,141036,0
qd,kmdh.0,127954,156115,0,141049,143251,0
qd,kmdh.0,127954,156115,0,143264,148991,0
qd,kmdh.0,127954,156115,0,149005,156115,0
