corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,vpv1.0,847,33795,0,861,4865,0
qd,vpv1.0,847,33795,0,4879,6084,0
qd,vpv1.0,847,33795,0,6098,6829,0
qd,vpv1.0,847,33795,0,6842,18186,0
qd,vpv1.0,847,33795,0,18199,23271,0
qd,vpv1.0,847,33795,0,23284,24384,0
qd,vpv1.0,847,33795,0,24395,25678,0
qd,vpv1.0,847,33795,0,25691,27499,0
qd,vpv1.0,847,33795,0,27512,28698,0
qd,vpv1.0,847,33795,0,28711,30921,0
qd,vpv1.0,847,33795,0,30935,31744,0
qd,vpv1.0,847,33795,0,31758,33795,0
qd,vpv1.0,33810,54647,0,33824,34948,0
qd,vpv1.0,33810,54647,0,34961,44014,0
qd,vpv1.0,33810,54647,0,44028,47022,0
qd,vpv1.0,33810,54647,0,47035,48046,0
qd,vpv1.0,33810,54647,0,48059,49589,0
qd,vpv1.0,33810,54647,0,49603,50497,0
qd,vpv1.0,33810,54647,0,50510,51532,0
qd,vpv1.0,33810,54647,0,51546,54647,0
