corpus,drama,figure_surface,figure_id,Gender,Age
qd,mvqp.0,DER HERR,der_herr,,
qd,mvqp.0,DIE STUMME SKLAVIN,die_stumme_sklavin,,
qd,mvqp.0,BELIAN,belian,,
qd,mvqp.0,DER SEHENDE WÄCHTER,der_sehende_wächter,,
qd,mvqp.0,DER ZWEITE GEBLENDETE,der_zweite_geblendete,,
qd,mvqp.0,DER ALTE GÄRTNER,der_alte_gärtner,,
qd,mvqp.0,DER DICHTENDE FREIER,der_dichtende_freier,,
qd,mvqp.0,DER ALTE,der_alte,,
qd,mvqp.0,DER DRITTE FREIER,der_dritte_freier,,
qd,mvqp.0,EINER DER BAULEUTE,einer_der_bauleute,,
qd,mvqp.0,DER ERSTE GEBLENDETE,stimme_des_ersten_geblendeten,,
qd,mvqp.0,MARPALYE,marpalye,,
qd,mvqp.0,DAS FRÄULEIN,das_fräulein,,
qd,mvqp.0,DER ERSTE FREIER,der_erste_freier,,
qd,mvqp.0,DER ERFAHRENE WÄCHTER,der_erfahrene_wächter,,
qd,mvqp.0,STIMME DES DRITTEN GEBLENDETEN,stimme_des_dritten_geblendeten,,
qd,mvqp.0,DER WAFFENMEISTER,der_waffenmeister,,
qd,mvqp.0,EIN JUNGES MÄDCHEN,ein_junges_mädchen,,
qd,mvqp.0,DIE JUNGEN BAULEUTE,die_jungen_bauleute,,
qd,mvqp.0,DIE STIMME DES FREMDEN,die_stimme_des_fremden,,
qd,mvqp.0,DIE KNECHTE,die_knechte,,
qd,mvqp.0,DER JUNGE GÄRTNER,der_junge_gärtner,,
qd,mvqp.0,DER ZWEITE FREIER,der_zweite_freier,,
qd,mvqp.0,DER KNECHT,der_knecht,,
qd,mvqp.0,DER NARR,der_narr,,
