corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,mv7f.0,488,24069,0,502,3166,0
qd,mv7f.0,488,24069,0,3180,3827,0
qd,mv7f.0,488,24069,0,3840,10176,0
qd,mv7f.0,488,24069,0,10190,10655,0
qd,mv7f.0,488,24069,0,10668,20496,0
qd,mv7f.0,488,24069,0,20510,21474,0
qd,mv7f.0,488,24069,0,21487,24069,0
qd,mv7f.0,24084,48778,0,24098,26611,0
qd,mv7f.0,24084,48778,0,26624,35909,0
qd,mv7f.0,24084,48778,0,35922,45250,0
qd,mv7f.0,24084,48778,0,45264,46347,0
qd,mv7f.0,24084,48778,0,46360,48080,0
qd,mv7f.0,24084,48778,0,48093,48778,0
qd,mv7f.0,48793,71588,0,48807,49192,0
qd,mv7f.0,48793,71588,0,49205,62612,0
qd,mv7f.0,48793,71588,0,62626,63480,0
qd,mv7f.0,48793,71588,0,63494,66282,0
qd,mv7f.0,48793,71588,0,66295,67215,0
qd,mv7f.0,48793,71588,0,67228,71588,0
qd,mv7f.0,71603,94440,0,71617,73337,0
qd,mv7f.0,71603,94440,0,73350,76258,0
qd,mv7f.0,71603,94440,0,76272,77447,0
qd,mv7f.0,71603,94440,0,77460,83029,0
qd,mv7f.0,71603,94440,0,83042,88881,0
qd,mv7f.0,71603,94440,0,88894,90378,0
qd,mv7f.0,71603,94440,0,90392,90943,0
qd,mv7f.0,71603,94440,0,90956,91447,0
qd,mv7f.0,71603,94440,0,91460,94440,0
qd,mv7f.0,94455,114722,0,94469,95833,0
qd,mv7f.0,94455,114722,0,95846,102927,0
qd,mv7f.0,94455,114722,0,102940,103741,0
qd,mv7f.0,94455,114722,0,103755,105322,0
qd,mv7f.0,94455,114722,0,105335,106022,0
qd,mv7f.0,94455,114722,0,106035,109512,0
qd,mv7f.0,94455,114722,0,109525,110140,0
qd,mv7f.0,94455,114722,0,110153,114150,0
qd,mv7f.0,94455,114722,0,114164,114722,0
