corpus,drama,figure_surface,figure_id,Gender,Age
qd,mvqk.0,SCHERGE,scherge,,
qd,mvqk.0,CHARON,charon,,
qd,mvqk.0,MEPHISTOPHELES,mephistopheles,,
qd,mvqk.0,PLUTO,pluto,,
qd,mvqk.0,FAUST,faust,,
qd,mvqk.0,KRUMSCHAL,krumschal,,
qd,mvqk.0,STIMME,eine_stimme,,
qd,mvqk.0,WAGNER,wagner,,
qd,mvqk.0,HANSWURST,hanswurst,,
qd,mvqk.0,KRUSTL,krustl,,
qd,mvqk.0,EINE MÄCHTIGE STIMME,eine_mächtige_stimme,,
qd,mvqk.0,EIN TEUFEL,ein_teufel,,
qd,mvqk.0,DIE TEUFEL,die_teufel,,
qd,mvqk.0,FAUSTENS VATER,faustens_vater,,
qd,mvqk.0,EIN ZWEITER SCHERGE,ein_zweiter_scherge,,
qd,mvqk.0,DIE STUDENTEN,die_studenten,,
qd,mvqk.0,PFARRER,pfarrer,,
qd,mvqk.0,MUTTER,mutter,,
qd,mvqk.0,BULLA,bulla,,
qd,mvqk.0,ORESTES,orestes,,
qd,mvqk.0,KÖNIG,könig,,
qd,mvqk.0,VIELE STIMMEN,viele_stimmen,,
qd,mvqk.0,ZWEI TEUFEL,zwei_teufel,,
qd,mvqk.0,DIE KÖNIGIN,die_königin,,
