corpus,drama,figure_surface,figure_id,Gender,Age
qd,x3zz.0,CHOR,chor,,
qd,x3zz.0,SUSCHEN,suschen,,
qd,x3zz.0,MARGARETHE,margarethe,,
qd,x3zz.0,PHILIPP,philipp,,
qd,x3zz.0,LUX St! St!,lux_st_st,,
qd,x3zz.0,ADAM,adam,,
qd,x3zz.0,BAUERN,bauern,,
qd,x3zz.0,SCHULMEISTER,schulmeister,,
qd,x3zz.0,JOSEPH,joseph,,
qd,x3zz.0,THOMAS,thomas,,
qd,x3zz.0,SCHNEIDER,peter,,
