corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,sjpt.0,Staatsräson. Ein Denkmal für Sacco und Vanzetti,de,"Mühsam, Erich",118584758,,,0,1928,1929,0
