corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
qd,tg37.0,416,10119,0,430,1250,0
qd,tg37.0,416,10119,0,1264,3516,0
qd,tg37.0,416,10119,0,3529,5100,0
qd,tg37.0,416,10119,0,5114,8418,0
qd,tg37.0,416,10119,0,8432,10119,0
qd,tg37.0,10135,19598,0,10149,11211,0
qd,tg37.0,10135,19598,0,11225,13098,0
qd,tg37.0,10135,19598,0,13112,14178,0
qd,tg37.0,10135,19598,0,14192,14931,0
qd,tg37.0,10135,19598,0,14945,15770,0
qd,tg37.0,10135,19598,0,15784,16031,0
qd,tg37.0,10135,19598,0,16045,16707,0
qd,tg37.0,10135,19598,0,16721,17745,0
qd,tg37.0,10135,19598,0,17758,19598,0
qd,tg37.0,19613,25553,0,19627,20342,0
qd,tg37.0,19613,25553,0,20356,21569,0
qd,tg37.0,19613,25553,0,21583,23803,0
qd,tg37.0,19613,25553,0,23816,25553,0
qd,tg37.0,25571,33163,0,25585,26079,0
qd,tg37.0,25571,33163,0,26093,26563,0
qd,tg37.0,25571,33163,0,26577,29294,0
qd,tg37.0,25571,33163,0,29307,30233,0
qd,tg37.0,25571,33163,0,30247,32165,0
qd,tg37.0,25571,33163,0,32179,32392,0
qd,tg37.0,25571,33163,0,32407,33163,0
qd,tg37.0,33180,41690,0,33194,35168,0
qd,tg37.0,33180,41690,0,35182,38911,0
qd,tg37.0,33180,41690,0,38924,39538,0
qd,tg37.0,33180,41690,0,39552,40299,0
qd,tg37.0,33180,41690,0,40314,40482,0
qd,tg37.0,33180,41690,0,40496,41690,0
