corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mbmn.0,eine_dame,31,
qd,mbmn.0,die_bürgermeister,23,
qd,mbmn.0,die_polizisten,34,
qd,mbmn.0,die_bergleute,25,
qd,mbmn.0,der_bürgermeister,11,
qd,mbmn.0,der_kaiser_rotbart,6,
qd,mbmn.0,frau_venus,19,
qd,mbmn.0,die_bergknappen,36,
qd,mbmn.0,der_pastor,13,
qd,mbmn.0,dumpfe_stimmen_im_hintergrund,16,
qd,mbmn.0,erster_kobold,28,
qd,mbmn.0,die_landräte,20,
qd,mbmn.0,zweiter,29,
qd,mbmn.0,immer_mehr_stimmen_von_draußen_her,35,
qd,mbmn.0,die_ganze_bande,27,
qd,mbmn.0,dritter,30,
qd,mbmn.0,die_damen,33,
qd,mbmn.0,die_pastoren,22,
qd,mbmn.0,der_schwarze_karl,5,
qd,mbmn.0,eulenspiegel,0,
qd,mbmn.0,vierstimmiger_gesang_mit_lautenspiel,1,
qd,mbmn.0,lise,3,
qd,mbmn.0,der_rote_karl,4,
qd,mbmn.0,die_frau_bürgermeisterin,12,
qd,mbmn.0,die_kobolde,18,
qd,mbmn.0,die_heizer,24,
qd,mbmn.0,die_herren,32,
qd,mbmn.0,die_kaplane,21,
qd,mbmn.0,ein_bergmann,26,
qd,mbmn.0,michel_michael,2,
qd,mbmn.0,sprechgesang,15,
qd,mbmn.0,der_landrat,8,
qd,mbmn.0,der_kaplan,14,
qd,mbmn.0,chorgesang_mit_musik,9,
qd,mbmn.0,der_bergrat,10,
qd,mbmn.0,der_oberheizer,17,
qd,mbmn.0,der_getreue_eckart,7,
