corpus,drama,figure_surface,figure_id,Gender,Age
qd,qdnz.0,ERSTER KNECHT,knecht,,
qd,qdnz.0,ARMER NACHBAR,armer_nachbar,,
qd,qdnz.0,SCHULDKNECHTS WEIB,schuldknechts_weib,,
qd,qdnz.0,DAS EINE FRÄULEIN,das_eine_fräulein,,
qd,qdnz.0,TEUFEL,teufel,,
qd,qdnz.0,EIN GAST,ein_gast,,
qd,qdnz.0,KOCH,koch,,
qd,qdnz.0,GESELL,gesell,,
qd,qdnz.0,EIN DRITTES FRÄULEIN,die_dritte,,
qd,qdnz.0,WERKE,werke,,
qd,qdnz.0,SPIELANSAGER,spielansager,,
qd,qdnz.0,BUHLSCHAFT,buhlschaft,,
qd,qdnz.0,DICKER VETTER,dicker_vetter,,
qd,qdnz.0,GLAUBE,glaube,,
qd,qdnz.0,MAMMON,mammon,,
qd,qdnz.0,JEDERMANNS MUTTER,jedermanns_mutter,,
qd,qdnz.0,VORSÄNGER,vorsänger,,
qd,qdnz.0,ALLE,alle,,
qd,qdnz.0,STIMMEN,stimmen,,
qd,qdnz.0,GOTT,gott_der_herr,,
qd,qdnz.0,HAUSVOGT,hausvogt,,
qd,qdnz.0,EIN ANDERER GAST,ein_anderer_gast,,
qd,qdnz.0,JEDERMANN,jedermann,,
qd,qdnz.0,TOD,tod,,
qd,qdnz.0,DAS ANDERE FRÄULEIN,das_andere_fräulein,,
qd,qdnz.0,DER DÜNNE VETTER,magerer_vetter,,
qd,qdnz.0,SCHULDKNECHT,schuldknecht,,
