corpus,drama,figure_surface,figure_id,Gender,Age
qd,pkhg.0,DIE DAME,die_dame,,
qd,pkhg.0,EIN ZIRKUSDIENER,ein_zirkusdiener,,
qd,pkhg.0,Radiana,radiana,,
qd,pkhg.0,DER HERR,der_herr,,
qd,pkhg.0,STIMME EINES STALLMEISTERS,stimme_eines_stallmeisters,,
qd,pkhg.0,BUNTSCHUH,buntschuhs,,
qd,pkhg.0,DER ZWEITE CLOWN,ein_zweiter_clown,,
qd,pkhg.0,LUISA,luisa,,
qd,pkhg.0,CLOWN AMBROIS,clown_ambrois,,
qd,pkhg.0,PHILIPP WENDELBORN,philipp_wendelborn,,
qd,pkhg.0,DIENER FRANZ,diener_franz,,
qd,pkhg.0,VATER BUNTSCHUH,vater_buntschuh,,
qd,pkhg.0,WENDELBORN,wendelborn,,
qd,pkhg.0,DER SEKRETÄR,der_sekretär,,
qd,pkhg.0,DER STALLMEISTER,der_stallmeister,,
qd,pkhg.0,DER ARZT,der_arzt,,
qd,pkhg.0,MUTTER BUNTSCHUH,mutter_buntschuh,,
qd,pkhg.0,EIN ANDERER STALLMEISTER,ein_anderer_stallmeister,,
qd,pkhg.0,DER CLOWN,ein_clown,,
