corpus,drama,figure_surface,figure_id,Gender,Age
qd,vmw0.0,GREEN,green,,
qd,vmw0.0,LORD MARSCHALL,lord_marschall,,
qd,vmw0.0,BOLINGBROKE,bolingbroke,,
qd,vmw0.0,ABT,abt,,
qd,vmw0.0,SURREY,surrey,,
qd,vmw0.0,EXTON,exton,,
qd,vmw0.0,BERKLEY,berkley,,
qd,vmw0.0,HERZOGIN,herzogin_von_york,,
qd,vmw0.0,HAUPTMANN,hauptmann,,
qd,vmw0.0,PERCY,percy,,
qd,vmw0.0,SALISBURY,salisbury,,
qd,vmw0.0,NORTHUMBERLAND,northumberland,,
qd,vmw0.0,STALLKNECHT,stallknecht,,
qd,vmw0.0,NORFOLK,norfolk,,
qd,vmw0.0,ERSTER GESELLE,erster_geselle,,
qd,vmw0.0,ROSS,ross,,
qd,vmw0.0,AUMERLE,aumerle,,
qd,vmw0.0,GEFANGENWÄRTER,gefangenwärter,,
qd,vmw0.0,GÄRTNER,gärtner,,
qd,vmw0.0,ERSTER HEROLD,erster_herold,,
qd,vmw0.0,ERSTES FRÄULEIN,erstes_fräulein,,
qd,vmw0.0,HERZOGIN VON GLOSTER,herzogin_von_gloster,,
qd,vmw0.0,BAGOT,bagot,,
qd,vmw0.0,BUSHY,bushy,,
qd,vmw0.0,KÖNIGIN,königin,,
qd,vmw0.0,WILLOUGHBY,willoughby,,
qd,vmw0.0,GAUNT,gaunt,,
qd,vmw0.0,FITZWATER,fitzwater,,
qd,vmw0.0,SCROOP,scroop,,
qd,vmw0.0,CARLISLE,carlisle,,
qd,vmw0.0,ZWEITER HEROLD,zweiter_herold,,
qd,vmw0.0,EIN LORD,ein_lord,,
qd,vmw0.0,BEDIENTER 1,bedienter_1,,
qd,vmw0.0,YORK,york,,
qd,vmw0.0,KÖNIG RICHARD,könig_richard,,
qd,vmw0.0,BEDIENTER 2,bedienter_2,,
