corpus,drama,figure_surface,figure_id,Gender,Age
qd,x4q9.0,MICHEL,michel_allein,,
qd,x4q9.0,GÜRGE,gürge,,
qd,x4q9.0,DER ERSTE,der_erste,,
qd,x4q9.0,"ALLE BAUREN,",alle_bauren,,
qd,x4q9.0,MARTHE,marthe,,
qd,x4q9.0,TOFFEL,töffel_allein,,
qd,x4q9.0,KÖNIG,könig,,
qd,x4q9.0,CHOR,der_ganze_chor,,
qd,x4q9.0,RÖSCHEN,röse,,
qd,x4q9.0,HANNCHEN,hannchen,,
qd,x4q9.0,GRAF,graf,,
qd,x4q9.0,QUAAS,quaas,,
qd,x4q9.0,CHRISTEL,christel,,
qd,x4q9.0,DER ZWEYTE,der_zweyte,,
qd,x4q9.0,VON TREUWERTH,von_treuwerth,,
