corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wf6k.0,oberrichter,25,
qd,wf6k.0,vicedom,14,
qd,wf6k.0,tuchsenhauser,8,
qd,wf6k.0,ernst,6,
qd,wf6k.0,sandizeller,7,
qd,wf6k.0,gundelfing,12,
qd,wf6k.0,wache,15,
qd,wf6k.0,pienzenauer,9,
qd,wf6k.0,hans_zenger,1,
qd,wf6k.0,emershofen,4,
qd,wf6k.0,frauen,21,
qd,wf6k.0,viele_ritter,18,
qd,wf6k.0,thorringer,20,
qd,wf6k.0,wachen,19,
qd,wf6k.0,seibelstorfer,13,
qd,wf6k.0,erster_marschall,16,
qd,wf6k.0,zweiter_marschall,17,
qd,wf6k.0,waffenknecht,22,
qd,wf6k.0,tore,10,
qd,wf6k.0,bürgermeister,23,
qd,wf6k.0,percifal_zenger,2,
qd,wf6k.0,albrecht,0,
qd,wf6k.0,maxelrainer,11,
qd,wf6k.0,zweiter_bürgermeister,24,
qd,wf6k.0,preisinger,5,
qd,wf6k.0,agnes,3,
