corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,qn2w.0,der_prinz,11,
qd,qn2w.0,der_sadist,27,
qd,qn2w.0,irgendein_herr,28,
qd,qn2w.0,sein_bridgepartner,15,
qd,qn2w.0,ein_anderer_herr,2,
qd,qn2w.0,die_sängerin,12,
qd,qn2w.0,der_alte_aufseher,39,
qd,qn2w.0,ein_junger_rechtsanwalt,20,
qd,qn2w.0,der_geschworene,19,
qd,qn2w.0,ein_junges_mädchen,14,
qd,qn2w.0,der_staatsanwalt,1,
qd,qn2w.0,der_obmann,18,
qd,qn2w.0,die_gehilfen,32,
qd,qn2w.0,der_millionärssohn,4,
qd,qn2w.0,der_eine_votant,16,
qd,qn2w.0,ein_justizbeamter,25,
qd,qn2w.0,der_präsident,30,
qd,qn2w.0,der_psychiater,29,
qd,qn2w.0,der_geistliche,34,
qd,qn2w.0,der_bruder,40,
qd,qn2w.0,der_delinquent,31,
qd,qn2w.0,chorus_damnatorum,35,
qd,qn2w.0,der_andere,21,
qd,qn2w.0,ein_psychiater,23,
qd,qn2w.0,der_ältere_rechtsanwalt,24,
qd,qn2w.0,der_dichter,5,
qd,qn2w.0,der_angesprochene,26,
qd,qn2w.0,ein_kritischer_zuhörer,13,
qd,qn2w.0,ein_geschworener,22,
qd,qn2w.0,die_eine_dame,8,
qd,qn2w.0,der_komponist,9,
qd,qn2w.0,der_verteidiger,36,
qd,qn2w.0,der_behäbige_herr,38,
qd,qn2w.0,der_partner_des_staatsanwaltes,7,
qd,qn2w.0,der_zweite,17,
qd,qn2w.0,die_dame_des_hauses,0,
qd,qn2w.0,der_gefängnisdirektor,37,
qd,qn2w.0,ein_bridgespieler,6,
qd,qn2w.0,die_andere_dame,10,
qd,qn2w.0,der_graf,3,
qd,qn2w.0,verworrene_stimmen,33,
