corpus,drama,figure_surface,figure_id,Gender,Age
qd,ktrm.0,KARAK,karak,,
qd,ktrm.0,KLAGEWEIBER,klageweiber,,
qd,ktrm.0,TRUFFALDINO,truffaldino,,
qd,ktrm.0,BALAF,balaf,,
qd,ktrm.0,ADELMA,adelma,,
qd,ktrm.0,ALTOUM,altoum,,
qd,ktrm.0,MÄDCHENCHOR,mädchenchor,,
qd,ktrm.0,EUNUCHEN,eunuchen,,
qd,ktrm.0,TARTAGLIA,tartaglia,,
qd,ktrm.0,CHOR,chor,,
qd,ktrm.0,FRAUENCHOR,frauenchor,,
qd,ktrm.0,KÖNIGINMUTTER,königinmutter,,
qd,ktrm.0,MÄNNERCHOR,männerchor,,
qd,ktrm.0,PANTALONE,pantalone,,
qd,ktrm.0,TURANDOT,turandot,,
qd,ktrm.0,DOKTORES,doktores,,
