corpus,drama,figure_surface,figure_id,Gender,Age
qd,x8mr.0,SELEUKOS,seleukos,,
qd,x8mr.0,JARCHAI,jarchai,,
qd,x8mr.0,NYMPHAS,nymphas,,
qd,x8mr.0,TRYPHENA,tryphena,,
qd,x8mr.0,HERENNIANOS,herennianos,,
qd,x8mr.0,SKLAVIN,sklavin,,
qd,x8mr.0,SEPTIMIUS MALKU,septimius,,
qd,x8mr.0,ERSTER BÜRGER,erste_bürger,,
qd,x8mr.0,ZOE,zoe,,
qd,x8mr.0,ZWEITER BÜRGER,zweiter_bürger,,
qd,x8mr.0,TIMOLAOS,timolaos,,
qd,x8mr.0,AGRIPPA,agrippa,,
qd,x8mr.0,EIN BÜRGER,ein_bürger,,
qd,x8mr.0,ZABBÄOS,zabbäos,,
qd,x8mr.0,APELLES,apelles,,
qd,x8mr.0,AURELIUS WAHBALLATH,aurelius,,
qd,x8mr.0,SATURNINUS,saturninus,,
qd,x8mr.0,LONGINUS,longinus,,
qd,x8mr.0,ZENOBIA,zenobia,,
qd,x8mr.0,PAUSANIAS,pausanias,,
qd,x8mr.0,STIMME,stimme,,
qd,x8mr.0,DER BLINDE,der_blinde,,
qd,x8mr.0,STIMMEN,stimmen,,
qd,x8mr.0,SKLAVE,sklave,,
qd,x8mr.0,MÄONIOS,mäonios,,
qd,x8mr.0,VOLK,volk,,
qd,x8mr.0,PHÖBE,phöbe,,
qd,x8mr.0,FRAU,frau,,
qd,x8mr.0,DER GREIS,der_greis,,
qd,x8mr.0,BOLANA,bolana,,
qd,x8mr.0,JAMLICHUS,jamlichus,,
qd,x8mr.0,PERSIDA,persida,,
