corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,mvqk.0,scherge,14,
qd,mvqk.0,charon,0,
qd,mvqk.0,mephistopheles,2,
qd,mvqk.0,pluto,1,
qd,mvqk.0,faust,3,
qd,mvqk.0,krumschal,7,
qd,mvqk.0,eine_stimme,23,
qd,mvqk.0,wagner,4,
qd,mvqk.0,hanswurst,5,
qd,mvqk.0,krustl,17,
qd,mvqk.0,eine_mächtige_stimme,20,
qd,mvqk.0,ein_teufel,10,
qd,mvqk.0,die_teufel,6,
qd,mvqk.0,faustens_vater,9,
qd,mvqk.0,ein_zweiter_scherge,15,
qd,mvqk.0,die_studenten,18,
qd,mvqk.0,pfarrer,22,
qd,mvqk.0,mutter,19,
qd,mvqk.0,bulla,8,
qd,mvqk.0,orestes,13,
qd,mvqk.0,der_könig,12,
qd,mvqk.0,viele_stimmen,21,
qd,mvqk.0,zwei_teufel,16,
qd,mvqk.0,die_königin,11,
