corpus,drama,Entity.surface,Entity.id,Entity.group_members
qd,wzq0.0,daland,1,
qd,wzq0.0,senta,7,
qd,wzq0.0,erik,8,
qd,wzq0.0,holländer,3,
qd,wzq0.0,chor_der_norwegischen_matrosen,9,
qd,wzq0.0,steuermann,2,
qd,wzq0.0,mary,6,
qd,wzq0.0,chor_der_mannschaft_des_fliegenden_holländers,10,
qd,wzq0.0,mädchen,5,
qd,wzq0.0,matrosen,0,
qd,wzq0.0,chor,4,
