corpus,drama,figure_surface,figure_id,Gender,Age
qd,vn2f.0,DRITTER BÜRGER 2,dritter_bürger_2,,
qd,vn2f.0,ERSTER PATRIZIER 1,erster_patrizier_1,,
qd,vn2f.0,ERSTER SENATOR 9,erster_senator_9,,
qd,vn2f.0,BOTE 1,bote_1,,
qd,vn2f.0,KRIEGER,krieger_pl,,
qd,vn2f.0,DRITTER SENATOR,dritter_senator,,
qd,vn2f.0,DRITTER SOLDAT,dritter_soldat,,
qd,vn2f.0,DER KLEINE MARCIUS,der_kleine_marcius,,
qd,vn2f.0,ALLE BÜRGER,bürger_pl,,
qd,vn2f.0,ERSTER RATSDIENER,erster_ratsdiener,,
qd,vn2f.0,ZWEITER PATRIZIER,zweiter_patrizier,,
qd,vn2f.0,ERSTER SENATOR 2,erster_senator_2,,
qd,vn2f.0,ERSTER SENATOR 8,erster_senator_8,,
qd,vn2f.0,ZWEITER SOLDAT,zweiter_soldat,,
qd,vn2f.0,ERSTER BÜRGER 4,erster_bürger_4,,
qd,vn2f.0,ANFÜHRER,anführer,,
qd,vn2f.0,ZWEITER BÜRGER 3,zweiter_bürger_3,,
qd,vn2f.0,BOTE 7,bote_7,,
qd,vn2f.0,FÜNFTER BÜRGER,fünfter_bürger_1,,
qd,vn2f.0,ERSTER VERSCHWORNER,erster_verschworner,,
qd,vn2f.0,DRITTER DIENER,dritter_diener,,
qd,vn2f.0,ERSTER SENATOR 6,erster_senator_6,,
qd,vn2f.0,ERSTER BÜRGER 1,erster_bürger_1,,
qd,vn2f.0,ERSTER DIENER,erster_diener,,
qd,vn2f.0,ÄDIL 2,ädil_2,,
qd,vn2f.0,DRITTER VERSCHWORNER,dritter_verschworner,,
qd,vn2f.0,BOTE 4,bote_4,,
qd,vn2f.0,ERSTER BÜRGER 5,erster_bürger_5,,
qd,vn2f.0,MENENIUS,menenius,,
qd,vn2f.0,ERSTER KRIEGER,erster_krieger,,
qd,vn2f.0,ERSTER BÜRGER 2,erster_bürger_2,,
qd,vn2f.0,ERSTER SENATOR 5,erster_senator_5,,
qd,vn2f.0,ERSTE WACHE,erste_wache,,
qd,vn2f.0,VIRGILIA,virgilia,,
qd,vn2f.0,VALERIA,valeria,,
qd,vn2f.0,BRUTUS,brutus,,
qd,vn2f.0,EIN RÖMER,römer,,
qd,vn2f.0,BOTE 2,bote_2,,
qd,vn2f.0,EIN VOLSKER,volsker,,
qd,vn2f.0,DRITTER BÜRGER 4,dritter_bürger_4,,
qd,vn2f.0,ERSTER BÜRGER 6,erster_bürger_6,,
qd,vn2f.0,SECHSTER BÜRGER,sechster_bürger_1,,
qd,vn2f.0,ERSTER SENATOR 4,erster_senator_4,,
qd,vn2f.0,ZWEITER VERSCHWORNER,zweiter_verschworner,,
qd,vn2f.0,ZWEITER RÖMER,zweiter_römer,,
qd,vn2f.0,ZWEITER SENATOR 3,zweiter_senator_3,,
qd,vn2f.0,ERSTER PATRIZIER 2,erster_patrizier_2,,
qd,vn2f.0,ZWEITER SENATOR 4,zweiter_senator_4,,
qd,vn2f.0,DRITTER RÖMER,dritter_römer,,
qd,vn2f.0,AUFIDIUS,aufidius,,
qd,vn2f.0,TITUS,titus,,
qd,vn2f.0,DRITTER BÜRGER 3,dritter_bürger_3,,
qd,vn2f.0,ERSTER SOLDAT,erster_soldat,,
qd,vn2f.0,ERSTER BÜRGER 3,erster_bürger_3,,
qd,vn2f.0,ALLE SENATOREN,senatoren_pl,,
qd,vn2f.0,ERSTER SENATOR 1,erster_senator_1,,
qd,vn2f.0,ZWEITER SENATOR 1,zweiter_senator_1,,
qd,vn2f.0,ÄDIL 1,ädil_1,,
qd,vn2f.0,HAUPTMANN,hauptmann,,
qd,vn2f.0,MARCIUS,marcius,,
qd,vn2f.0,ZWEITER DIENER,zweiter_diener,,
qd,vn2f.0,BOTE 3,bote_3,,
qd,vn2f.0,BOTE 5,bote_5,,
qd,vn2f.0,ZWEITER BÜRGER 2,zweiter_bürger_2,,
qd,vn2f.0,ZWEITER BÜRGER 1,zweiter_bürger_1,,
qd,vn2f.0,ÄDILEN,ädilen_pl,,
qd,vn2f.0,ERSTER RÖMER,erster_römer,,
qd,vn2f.0,SICINIUS,sicinius,,
qd,vn2f.0,ZWEITE WACHE,zweite_wache,,
qd,vn2f.0,DRITTER BÜRGER 1,dritter_bürger_1,,
qd,vn2f.0,ZWEITER SENATOR 2,zweiter_senator_2,,
qd,vn2f.0,DER BÜRGER,bürger,,
qd,vn2f.0,COMINIUS,cominius,,
qd,vn2f.0,VIERTER BÜRGER,vierter_bürger_1,,
qd,vn2f.0,ZWEITER BÜRGER 4,zweiter_bürger_4,,
qd,vn2f.0,DIENERIN,dienerin,,
qd,vn2f.0,CORIOLANUS,coriolanus,,
qd,vn2f.0,PATRIZIER,patrizier_pl,,
qd,vn2f.0,BOTE 6,bote_6,,
qd,vn2f.0,ZWEITER RATSDIENER,zweiter_ratsdiener,,
qd,vn2f.0,VOLUMNIA,volumnia,,
qd,vn2f.0,ERSTER SENATOR 3,erster_senator_3,,
qd,vn2f.0,HEROLD,herold,,
qd,vn2f.0,ERSTER SENATOR 7,erster_senator_7,,
