corpus,drama,figure_surface,figure_id,Gender,Age
qd,tz6r.0,ISOLANI,isolani,,
qd,tz6r.0,BUTTLER,buttler,,
qd,tz6r.0,MAX,max,,
qd,tz6r.0,DRITTER BEDIENTER,dritter_bedienter,,
qd,tz6r.0,GRÄFIN,gräfin,,
qd,tz6r.0,KELLERMEISTER,kellermeister,,
qd,tz6r.0,OCTAVIO,octavio,,
qd,tz6r.0,ILLO,illo,,
qd,tz6r.0,SENI,seni,,
qd,tz6r.0,KAMMERDIENER,kammerdiener,,
qd,tz6r.0,GÖTZ,götz,,
qd,tz6r.0,VIERTER BEDIENTER,vierter_bedienter,,
qd,tz6r.0,WALLENSTEIN,wallenstein,,
qd,tz6r.0,TERZKY,terzky,,
qd,tz6r.0,ZWEITER BEDIENTER,zweiter_bedienter,,
qd,tz6r.0,HERZOGIN,herzogin,,
qd,tz6r.0,TIEFENBACH,tiefenbach,,
qd,tz6r.0,KORNETT,kornett,,
qd,tz6r.0,QUESTENBERG,questenberg,,
qd,tz6r.0,BEDIENTER,erster_bedienter,,
qd,tz6r.0,COLALTO,colalto,,
qd,tz6r.0,NEUMANN,neumann,,
qd,tz6r.0,THEKLA,thekla,,
